ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_poa_irradiance_wm2,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
22.700000000000003,,2024-11-03T00:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.3
22.6,,2024-11-03T00:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.1
22.6,,2024-11-03T01:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.0
22.6,,2024-11-03T01:15:00Z,0,0,0,0,0,0,1,0,0,0,0.0,,true,true,true,true,,0.0,0.0,PS_016,,,1.05
22.6,,2024-11-03T01:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.1
22.700000000000003,,2024-11-03T01:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.4000000000000001
22.700000000000006,,2024-11-03T02:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.0
22.700000000000003,,2024-11-03T02:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.7000000000000001
20.900000000000002,,2024-11-03T02:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,2.1
19.700000000000003,,2024-11-03T02:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.4000000000000001
19.400000000000002,,2024-11-03T03:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.1
,,2024-11-03T03:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T03:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T03:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T04:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T04:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T04:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T04:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T05:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T05:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T05:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T05:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T06:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T06:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T06:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T06:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T07:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T07:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T07:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T07:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T08:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T08:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T08:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-03T08:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
19.8,,2024-11-03T09:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.5
20.0,,2024-11-03T09:15:00Z,1,0,1,0,0,1,1,0,0,1,12.999999999999998,,,,,,,0.0,0.0,PS_016,,,0.8000000000000002
20.1,,2024-11-03T09:30:00Z,1,0,1,0,0,1,1,0,0,1,28.0,,,,,,,0.0,0.0,PS_016,,,0.30000000000000004
20.200000000000003,,2024-11-03T09:45:00Z,1,0,1,0,0,1,1,0,0,1,72.0,,,,,,,0.0,0.0,PS_016,,,0.7000000000000001
20.300000000000004,,2024-11-03T10:00:00Z,0,0,0,0,0,0,1,0,0,0,94.5,,true,true,true,true,,0.0,0.0,PS_016,,,0.55
20.400000000000002,,2024-11-03T10:15:00Z,1,0,1,0,0,1,1,0,0,1,117.0,,,,,,,0.0,0.0,PS_016,,,0.4
20.700000000000003,,2024-11-03T10:30:00Z,1,0,1,0,0,1,1,0,0,1,152.0,,,,,,,0.0,0.0,PS_016,,,1.0
20.900000000000002,,2024-11-03T10:45:00Z,1,0,1,0,0,1,1,0,0,1,173.0,,,,,,,0.0,0.0,PS_016,,,1.0
21.1,,2024-11-03T11:00:00Z,1,0,1,0,0,1,1,0,0,1,215.0,,,,,,,0.0,0.0,PS_016,,,0.4
21.3,,2024-11-03T11:15:00Z,1,0,1,0,0,1,1,0,0,1,175.0,,,,,,,0.0,0.0,PS_016,,,0.7000000000000001
21.700000000000003,,2024-11-03T11:30:00Z,1,0,1,0,0,1,1,0,0,1,288.0,,,,,,,0.0,0.0,PS_016,,,0.7000000000000001
22.1,,2024-11-03T11:45:00Z,1,0,1,0,0,1,1,0,0,1,225.0,,,,,,,0.0,0.0,PS_016,,,1.3
22.200000000000003,,2024-11-03T12:00:00Z,1,0,1,0,0,1,1,0,0,1,299.0,,,,,,,0.0,0.0,PS_016,,,0.7999999999999999
22.700000000000003,,2024-11-03T12:15:00Z,1,0,1,0,0,1,1,0,0,1,351.0,,,,,,,0.0,0.0,PS_016,,,0.7000000000000001
23.0,,2024-11-03T12:30:00Z,1,0,1,0,0,1,1,0,0,1,478.00000000000006,,,,,,,0.0,0.0,PS_016,,,0.30000000000000004
23.400000000000002,,2024-11-03T12:45:00Z,1,0,1,0,0,1,1,0,0,1,551.0,,,,,,,0.0,0.0,PS_016,,,0.3
23.900000000000002,,2024-11-03T13:00:00Z,1,0,1,0,0,1,1,0,0,1,597.0,,,,,,,0.0,0.0,PS_016,,,1.0
24.400000000000002,,2024-11-03T13:15:00Z,1,0,1,0,0,1,1,0,0,1,608.0,,,,,,,0.0,0.0,PS_016,,,0.8
25.200000000000003,,2024-11-03T13:30:00Z,1,0,1,0,0,1,1,0,0,1,476.0,,,,,,,0.0,0.0,PS_016,,,1.6
25.050000000000004,,2024-11-03T13:45:00Z,0,0,0,0,0,0,1,0,0,0,493.0,,true,true,true,true,,0.0,0.0,PS_016,,,1.2000000000000002
24.900000000000002,,2024-11-03T14:00:00Z,1,0,1,0,0,1,1,0,0,1,510.0,,,,,,,0.0,0.0,PS_016,,,0.8
25.200000000000003,,2024-11-03T14:15:00Z,1,0,1,0,0,1,1,0,0,1,534.0,,,,,,,0.0,0.0,PS_016,,,0.8999999999999999
25.800000000000004,,2024-11-03T14:30:00Z,1,0,1,0,0,1,1,0,0,1,740.0,,,,,,,0.0,0.0,PS_016,,,1.5
25.600000000000005,,2024-11-03T14:45:00Z,1,0,1,0,0,1,1,0,0,1,383.0,,,,,,,0.0,0.0,PS_016,,,1.7000000000000002
25.700000000000003,,2024-11-03T15:00:00Z,1,0,1,0,0,1,1,0,0,1,425.0,,,,,,,0.0,0.0,PS_016,,,1.0
25.8,,2024-11-03T15:15:00Z,1,0,1,0,0,1,1,0,0,1,367.0,,,,,,,0.0,0.0,PS_016,,,0.6000000000000001
26.1,,2024-11-03T15:30:00Z,1,0,1,0,0,1,1,0,0,1,349.0,,,,,,,0.0,0.0,PS_016,,,0.9
25.900000000000002,,2024-11-03T15:45:00Z,1,0,1,0,0,1,1,0,0,1,349.0,,,,,,,0.0,0.0,PS_016,,,0.5
26.400000000000002,,2024-11-03T16:00:00Z,1,0,1,0,0,1,1,0,0,1,419.0,,,,,,,0.0,0.0,PS_016,,,0.9
27.0,,2024-11-03T16:15:00Z,1,0,1,0,0,1,1,0,0,1,488.00000000000006,,,,,,,0.0,0.0,PS_016,,,0.0
27.1,,2024-11-03T16:30:00Z,1,0,1,0,0,1,1,0,0,1,530.0,,,,,,,0.0,0.0,PS_016,,,0.4
27.200000000000003,,2024-11-03T16:45:00Z,1,0,1,0,0,1,1,0,0,1,524.0,,,,,,,0.0,0.0,PS_016,,,0.4
27.600000000000005,,2024-11-03T17:00:00Z,1,0,1,0,0,1,1,0,0,1,554.0,,,,,,,0.0,0.0,PS_016,,,1.7000000000000002
27.200000000000003,,2024-11-03T17:15:00Z,1,0,1,0,0,1,1,0,0,1,318.0,,,,,,,0.0,0.0,PS_016,,,0.0
27.25,,2024-11-03T17:30:00Z,0,0,0,0,0,0,1,0,0,0,340.5,,true,true,true,true,,0.0,0.0,PS_016,,,0.4
27.3,,2024-11-03T17:45:00Z,1,0,1,0,0,1,1,0,0,1,363.0,,,,,,,0.0,0.0,PS_016,,,0.8
27.200000000000003,,2024-11-03T18:00:00Z,1,0,1,0,0,1,1,0,0,1,235.0,,,,,,,0.0,0.0,PS_016,,,0.0
27.200000000000003,,2024-11-03T18:15:00Z,1,0,1,0,0,1,1,0,0,1,189.0,,,,,,,0.0,0.0,PS_016,,,1.3
27.000000000000004,,2024-11-03T18:30:00Z,1,0,1,0,0,1,1,0,0,1,170.0,,,,,,,0.0,0.0,PS_016,,,1.7000000000000002
27.000000000000004,,2024-11-03T18:45:00Z,1,0,1,0,0,1,1,0,0,1,170.0,,,,,,,0.0,0.0,PS_016,,,0.0
26.600000000000005,,2024-11-03T19:00:00Z,1,0,1,0,0,1,1,0,0,1,225.0,,,,,,,0.0,0.0,PS_016,,,1.2000000000000002
27.0,,2024-11-03T19:15:00Z,1,0,1,0,0,1,1,0,0,1,341.0,,,,,,,0.0,0.0,PS_016,,,1.9000000000000001
27.900000000000002,,2024-11-03T19:30:00Z,1,0,1,0,0,1,1,0,0,1,483.0,,,,,,,0.0,0.0,PS_016,,,1.8
27.400000000000002,,2024-11-03T19:45:00Z,1,0,1,0,0,1,1,0,0,1,288.0,,,,,,,0.0,0.0,PS_016,,,1.4000000000000001
27.400000000000002,,2024-11-03T20:00:00Z,1,0,1,0,0,1,1,0,0,1,195.99999999999997,,,,,,,0.0,0.0,PS_016,,,1.6
27.0,,2024-11-03T20:15:00Z,1,0,1,0,0,1,1,0,0,1,100.0,,,,,,,0.0,0.0,PS_016,,,1.0
26.5,,2024-11-03T20:30:00Z,1,0,1,0,0,1,1,0,0,1,35.0,,,,,,,0.0,0.0,PS_016,,,1.0
26.2,,2024-11-03T20:45:00Z,1,0,1,0,0,1,1,0,0,1,22.0,,,,,,,0.0,0.0,PS_016,,,0.0
25.900000000000002,,2024-11-03T21:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
25.6,,2024-11-03T21:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
25.450000000000003,,2024-11-03T21:30:00Z,0,0,0,0,0,0,1,0,0,0,0.0,,true,true,true,true,,0.0,0.0,PS_016,,,0.0
25.3,,2024-11-03T21:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
25.200000000000003,,2024-11-03T22:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.6
24.8,,2024-11-03T22:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.3
24.6,,2024-11-03T22:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,2.2
24.3,,2024-11-03T22:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.1,,2024-11-03T23:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.3,,2024-11-03T23:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.3,,2024-11-03T23:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.7999999999999999
24.1,,2024-11-03T23:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.900000000000002,,2024-11-04T00:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.1,,2024-11-04T00:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.8,,2024-11-04T00:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.900000000000002,,2024-11-04T00:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.8
23.8,,2024-11-04T01:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.700000000000003,,2024-11-04T01:15:00Z,0,0,0,0,0,0,1,0,0,0,0.0,,true,true,true,true,,0.0,0.0,PS_016,,,0.0
23.6,,2024-11-04T01:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.6,,2024-11-04T01:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.400000000000002,,2024-11-04T02:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.3,,2024-11-04T02:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.700000000000003,,2024-11-04T02:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.400000000000002,,2024-11-04T02:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.1,,2024-11-04T03:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
,,2024-11-04T03:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T03:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T03:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T04:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T04:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T04:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T04:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T05:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T05:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T05:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T05:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T06:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T06:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T06:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T06:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T07:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T07:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T07:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T07:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T08:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T08:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T08:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
,,2024-11-04T08:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0.0,PS_016,,,
22.0,,2024-11-04T09:00:00Z,1,0,1,0,0,1,1,0,0,1,67.99999999999999,,,,,,,0.0,0.0,PS_016,,,0.0
22.4,,2024-11-04T09:15:00Z,0,0,0,0,0,0,1,0,0,0,109.0,,true,true,true,true,,0.0,0.0,PS_016,,,0.0
22.8,,2024-11-04T09:30:00Z,1,0,1,0,0,1,1,0,0,1,150.0,,,,,,,0.0,0.0,PS_016,,,0.0
23.400000000000002,,2024-11-04T09:45:00Z,1,0,1,0,0,1,1,0,0,1,278.0,,,,,,,0.0,0.0,PS_016,,,1.6
24.3,,2024-11-04T10:00:00Z,1,0,1,0,0,1,1,0,0,1,299.0,,,,,,,0.0,0.0,PS_016,,,1.2000000000000002
24.8,,2024-11-04T10:15:00Z,1,0,1,0,0,1,1,0,0,1,238.0,,,,,,,0.0,0.0,PS_016,,,2.5000000000000004
25.3,,2024-11-04T10:30:00Z,1,0,1,0,0,1,1,0,0,1,476.00000000000006,,,,,,,0.0,0.0,PS_016,,,2.4000000000000004
25.700000000000006,,2024-11-04T10:45:00Z,1,0,1,0,0,1,1,0,0,1,219.0,,,,,,,0.0,0.0,PS_016,,,2.1
26.100000000000005,,2024-11-04T11:00:00Z,1,0,1,0,0,1,1,0,0,1,264.0,,,,,,,0.0,0.0,PS_016,,,4.1000000000000005
27.400000000000002,,2024-11-04T11:15:00Z,1,0,1,0,0,1,1,0,0,1,695.0,,,,,,,0.0,0.0,PS_016,,,3.4000000000000004
26.700000000000006,,2024-11-04T11:30:00Z,1,0,1,0,0,1,1,0,0,1,678.0,,,,,,,0.0,0.0,PS_016,,,3.3000000000000003
27.700000000000003,,2024-11-04T11:45:00Z,1,0,1,0,0,1,1,0,0,1,738.0,,,,,,,0.0,0.0,PS_016,,,3.9000000000000004
27.900000000000002,,2024-11-04T12:00:00Z,1,0,1,0,0,1,1,0,0,1,859.0000000000001,,,,,,,0.0,0.0,PS_016,,,2.3000000000000003
27.5,,2024-11-04T12:15:00Z,1,0,1,0,0,1,1,0,0,1,399.0,,,,,,,0.0,0.0,PS_016,,,3.0
27.700000000000003,,2024-11-04T12:30:00Z,1,0,1,0,0,1,1,0,0,1,422.0,,,,,,,0.0,0.0,PS_016,,,2.7
28.5,,2024-11-04T12:45:00Z,1,0,1,0,0,1,1,0,0,1,599.0,,,,,,,0.0,0.0,PS_016,,,3.3000000000000003
28.200000000000003,,2024-11-04T13:00:00Z,0,0,0,0,0,0,1,0,0,0,551.5,,true,true,true,true,,0.0,0.0,PS_016,,,2.45
27.900000000000002,,2024-11-04T13:15:00Z,1,0,1,0,0,1,1,0,0,1,504.00000000000006,,,,,,,0.0,0.0,PS_016,,,1.6
27.600000000000005,,2024-11-04T13:30:00Z,1,0,1,0,0,1,1,0,0,1,332.0,,,,,,,0.0,0.0,PS_016,,,2.0
27.3,,2024-11-04T13:45:00Z,1,0,1,0,0,1,1,0,0,1,260.0,,,,,,,0.0,0.0,PS_016,,,1.6
27.1,,2024-11-04T14:00:00Z,1,0,1,0,0,1,1,0,0,1,192.0,,,,,,,0.0,0.0,PS_016,,,2.0
27.1,,2024-11-04T14:15:00Z,1,0,1,0,0,1,1,0,0,1,236.0,,,,,,,0.0,0.0,PS_016,,,2.1
27.3,,2024-11-04T14:30:00Z,1,0,1,0,0,1,1,0,0,1,290.0,,,,,,,0.0,0.0,PS_016,,,1.6
28.000000000000004,,2024-11-04T14:45:00Z,1,0,1,0,0,1,1,0,0,1,412.0,,,,,,,0.0,0.0,PS_016,,,1.7999999999999998
28.1,,2024-11-04T15:00:00Z,1,0,1,0,0,1,1,0,0,1,561.0,,,,,,,0.0,0.0,PS_016,,,3.6
28.500000000000004,,2024-11-04T15:15:00Z,1,0,1,0,0,1,1,0,0,1,775.0000000000001,,,,,,,0.0,0.0,PS_016,,,1.9000000000000001
29.0,,2024-11-04T15:30:00Z,1,0,1,0,0,1,1,0,0,1,613.0,,,,,,,0.0,0.0,PS_016,,,1.6
28.6,,2024-11-04T15:45:00Z,1,0,1,0,0,1,1,0,0,1,567.0,,,,,,,0.0,0.0,PS_016,,,2.0
29.8,,2024-11-04T16:00:00Z,1,0,1,0,0,1,1,0,0,1,1202.0,,,,,,,0.0,0.0,PS_016,,,1.5000000000000002
30.099999999999998,,2024-11-04T16:15:00Z,1,0,1,0,0,1,1,0,0,1,1283.0,,,,,,,0.0,0.0,PS_016,,,4.800000000000001
30.1,,2024-11-04T16:30:00Z,1,0,1,0,0,1,1,0,0,1,580.0,,,,,,,0.0,0.0,PS_016,,,3.6
30.050000000000004,,2024-11-04T16:45:00Z,0,0,0,0,0,0,1,0,0,0,613.5,,true,true,true,true,,0.0,0.0,PS_016,,,3.1500000000000004
30.000000000000004,,2024-11-04T17:00:00Z,1,0,1,0,0,1,1,0,0,1,647.0,,,,,,,0.0,0.0,PS_016,,,2.7
30.0,,2024-11-04T17:15:00Z,1,0,1,0,0,1,1,0,0,1,481.0,,,,,,,0.0,0.0,PS_016,,,4.0
30.0,,2024-11-04T17:30:00Z,1,0,1,0,0,1,1,0,0,1,498.00000000000006,,,,,,,0.0,0.0,PS_016,,,1.5
30.1,,2024-11-04T17:45:00Z,1,0,1,0,0,1,1,0,0,1,422.0,,,,,,,0.0,0.0,PS_016,,,1.4000000000000001
31.0,,2024-11-04T18:00:00Z,1,0,1,0,0,1,1,0,0,1,724.0,,,,,,,0.0,0.0,PS_016,,,1.6
29.8,,2024-11-04T18:15:00Z,1,0,1,0,0,1,1,0,0,1,280.0,,,,,,,0.0,0.0,PS_016,,,1.9000000000000001
29.400000000000002,,2024-11-04T18:30:00Z,1,0,1,0,0,1,1,0,0,1,212.0,,,,,,,0.0,0.0,PS_016,,,3.6
29.3,,2024-11-04T18:45:00Z,1,0,1,0,0,1,1,0,0,1,248.0,,,,,,,0.0,0.0,PS_016,,,3.5
29.200000000000003,,2024-11-04T19:00:00Z,1,0,1,0,0,1,1,0,0,1,182.0,,,,,,,0.0,0.0,PS_016,,,3.7
28.900000000000002,,2024-11-04T19:15:00Z,1,0,1,0,0,1,1,0,0,1,144.0,,,,,,,0.0,0.0,PS_016,,,3.5
28.900000000000002,,2024-11-04T19:30:00Z,1,0,1,0,0,1,1,0,0,1,97.0,,,,,,,0.0,0.0,PS_016,,,2.3000000000000003
28.499999999999996,,2024-11-04T19:45:00Z,1,0,1,0,0,1,1,0,0,1,49.0,,,,,,,0.0,0.0,PS_016,,,2.1
28.3,,2024-11-04T20:00:00Z,1,0,1,0,0,1,1,0,0,1,15.0,,,,,,,0.0,0.0,PS_016,,,1.4000000000000001
27.700000000000003,,2024-11-04T20:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,3.2
27.35,,2024-11-04T20:30:00Z,0,0,0,0,0,0,1,0,0,0,0.0,,true,true,true,true,,0.0,0.0,PS_016,,,2.7500000000000004
27.0,,2024-11-04T20:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,2.3000000000000007
26.400000000000002,,2024-11-04T21:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,2.8000000000000003
25.6,,2024-11-04T21:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.9000000000000001
25.099999999999998,,2024-11-04T21:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.6000000000000001
25.1,,2024-11-04T21:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.900000000000002,,2024-11-04T22:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.900000000000002,,2024-11-04T22:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.6,,2024-11-04T22:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.5,,2024-11-04T22:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.599999999999998,,2024-11-04T23:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.6,,2024-11-04T23:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.0
24.200000000000003,,2024-11-04T23:30:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.0
23.700000000000003,,2024-11-04T23:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.0
23.700000000000003,,2024-11-05T00:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.7000000000000002
22.900000000000002,,2024-11-05T00:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.7999999999999998
22.75,,2024-11-05T00:30:00Z,0,0,0,0,0,0,1,0,0,0,0.0,,true,true,true,true,,0.0,0.0,PS_016,,,1.2
22.6,,2024-11-05T00:45:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.6000000000000001
22.400000000000002,,2024-11-05T01:00:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,1.1
22.3,,2024-11-05T01:15:00Z,1,0,1,0,0,1,1,0,0,1,0.0,,,,,,,0.0,0.0,PS_016,,,0.9
