ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_poa_irradiance_wm2,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-08-21T22:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-21T22:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-21T23:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-21T23:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-21T23:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-21T23:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
,,2024-08-22T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,PS_014,,,
39.86643390178637,,2024-08-22T09:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-0.6832160479733538,,PS_014,,,0.8660606841422563
39.44734923620938,,2024-08-22T10:00:00Z,4,0,4,0,0,4,0,0,0,4,10.063228705094346,,,,,,,12.041400002166563,,PS_014,,,0.7492868614932702
38.149376863106156,,2024-08-22T10:15:00Z,4,0,4,0,0,4,0,0,0,4,29.000272363571,,,,,,,31.728196455060335,,PS_014,,,0.8220212618325805
37.15839460809029,,2024-08-22T10:30:00Z,3,0,3,0,0,3,0,0,0,3,76.65178099449695,,,,,,,112.2265301059718,,PS_014,,,0.8136497729364077
36.0516395766424,,2024-08-22T10:45:00Z,4,0,4,0,0,4,0,0,0,4,115.60326345675836,,,,,,,162.9833048316621,,PS_014,,,0.6462092062656215
34.071444202967804,,2024-08-22T11:00:00Z,4,0,4,0,0,4,0,0,0,4,174.49327839149038,,,,,,,368.9309708747119,,PS_014,,,0.0921093644190137
32.372807688789116,,2024-08-22T11:15:00Z,3,0,3,0,0,3,0,0,0,3,218.3297617196827,,,,,,,500.22383326474204,,PS_014,,,0.2244953547615847
30.551927109084694,,2024-08-22T11:30:00Z,4,0,4,0,0,4,0,0,0,4,263.2612989287465,,,,,,,580.8517642040412,,PS_014,,,0.5234224318444427
28.695012091337343,,2024-08-22T11:45:00Z,4,0,4,0,0,4,0,0,0,4,316.1337862068995,,,,,,,626.8364038366756,,PS_014,,,1.85676459444062
26.045151539061152,,2024-08-22T12:00:00Z,4,0,4,0,0,4,0,0,0,4,376.49172879310396,,,,,,,683.4777729519628,,PS_014,,,3.2224876421269304
24.765352163022857,,2024-08-22T12:15:00Z,3,0,3,0,0,3,0,0,0,3,425.3438795115582,,,,,,,718.0183145782719,,PS_014,,,2.8721545380026505
23.470805426869795,,2024-08-22T12:30:00Z,4,0,4,0,0,4,0,0,0,4,474.7419871533046,,,,,,,746.116681338157,,PS_014,,,3.267700016239035
23.66768388412008,,2024-08-22T12:45:00Z,4,0,4,0,0,4,0,0,0,4,524.6194195507297,,,,,,,769.4219454676055,,PS_014,,,4.405546374825808
23.99892848780004,,2024-08-22T13:00:00Z,4,0,4,0,0,4,0,0,0,4,568.2133430858499,,,,,,,779.0403752712914,,PS_014,,,3.5729601990696187
24.10559739803957,,2024-08-22T13:15:00Z,3,0,3,0,0,3,0,0,0,3,604.6339671724066,,,,,,,781.3916112167724,,PS_014,,,4.644836061478551
23.557967641503573,,2024-08-22T13:30:00Z,4,0,4,0,0,4,0,0,0,4,637.9142738489047,,,,,,,784.7448431606122,,PS_014,,,3.1511661519677117
22.16347307950401,,2024-08-22T13:45:00Z,4,0,4,0,0,4,0,0,0,4,676.0054110945318,,,,,,,795.0404546569857,,PS_014,,,4.167270213516656
21.61706010802003,,2024-08-22T14:00:00Z,4,0,4,0,0,4,0,0,0,4,711.3673111924423,,,,,,,804.9579193121338,,PS_014,,,4.513829671151021
21.03499558782308,,2024-08-22T14:15:00Z,3,0,3,0,0,3,0,0,0,3,740.0673439254842,,,,,,,808.8460272923386,,PS_014,,,3.4790879588044312
20.609238624474614,,2024-08-22T14:30:00Z,4,0,4,0,0,4,0,0,0,4,757.5134216926992,,,,,,,805.3567794956217,,PS_014,,,3.9133398588998793
19.934320193251363,,2024-08-22T14:45:00Z,4,0,4,0,0,4,0,0,0,4,768.8714166610392,,,,,,,800.1965773319819,,PS_014,,,4.621312881529235
18.834773977226515,,2024-08-22T15:00:00Z,3,0,3,0,0,3,0,0,0,3,761.9749105907836,,,,,,,779.5050188442112,,PS_014,,,5.168443211118883
18.001086296909335,,2024-08-22T15:15:00Z,4,0,4,0,0,4,0,0,0,4,747.602890758509,,,,,,,760.7975243553914,,PS_014,,,4.064957619900167
16.973309174868408,,2024-08-22T15:30:00Z,4,0,4,0,0,4,0,0,0,4,752.9246891076502,,,,,,,763.884869446233,,PS_014,,,4.985079716040407
16.648144681114402,,2024-08-22T15:45:00Z,4,0,4,0,0,4,0,0,0,4,753.1453559863171,,,,,,,764.8303876814125,,PS_014,,,5.708012196358355
15.899575274392548,,2024-08-22T16:00:00Z,3,0,3,0,0,3,0,0,0,3,751.6453709958624,,,,,,,769.3318299465403,,PS_014,,,6.509750891580657
15.767310421160404,,2024-08-22T16:15:00Z,4,0,4,0,0,4,0,0,0,4,742.0813243642525,,,,,,,769.483400166725,,PS_014,,,6.346506818450244
15.681567931903036,,2024-08-22T16:30:00Z,4,0,4,0,0,4,0,0,0,4,730.54074543379,,,,,,,770.6404038468208,,PS_014,,,4.9475047028383345
15.419386044362323,,2024-08-22T16:45:00Z,4,0,4,0,0,4,0,0,0,4,707.3729038655746,,,,,,,765.0261578792055,,PS_014,,,5.5364418374633
15.283181801914887,,2024-08-22T17:00:00Z,3,0,3,0,0,3,0,0,0,3,706.1133739362708,,,,,,,786.5075707905827,,PS_014,,,5.152584994201973
14.715413930648797,,2024-08-22T17:15:00Z,4,0,4,0,0,4,0,0,0,4,682.3098306833983,,,,,,,790.5915831004988,,PS_014,,,5.514691517812895
14.572645960451334,,2024-08-22T17:30:00Z,4,0,4,0,0,4,0,0,0,4,622.9969041605626,,,,,,,754.4867969114237,,PS_014,,,4.476919511423608
14.580110943367393,,2024-08-22T17:45:00Z,3,0,3,0,0,3,0,0,0,3,591.4464607916764,,,,,,,749.548209137955,,PS_014,,,5.24753102622031
14.516781451304936,,2024-08-22T18:00:00Z,4,0,4,0,0,4,0,0,0,4,535.2812217381186,,,,,,,707.5353462997948,,PS_014,,,5.24850332152308
14.156693172486133,,2024-08-22T18:15:00Z,4,0,4,0,0,4,0,0,0,4,486.14196900315625,,,,,,,674.7618509227389,,PS_014,,,4.199131734730674
14.060653633793512,,2024-08-22T18:30:00Z,4,0,4,0,0,4,0,0,0,4,457.04070401644316,,,,,,,678.6274455164761,,PS_014,,,4.96238159117324
14.472958050849336,,2024-08-22T18:45:00Z,3,0,3,0,0,3,0,0,0,3,390.6256840736355,,,,,,,623.3889546232139,,PS_014,,,3.188069240913552
14.28303286704551,,2024-08-22T19:00:00Z,4,0,4,0,0,4,0,0,0,4,351.55444125128923,,,,,,,599.6268228706105,,PS_014,,,3.3431482241373573
14.398353926030842,,2024-08-22T19:15:00Z,4,0,4,0,0,4,0,0,0,4,297.7827262488155,,,,,,,555.6180607479661,,PS_014,,,3.8144600035505225
14.898032528127864,,2024-08-22T19:30:00Z,4,0,4,0,0,4,0,0,0,4,216.22258815779264,,,,,,,423.59625461085955,,PS_014,,,5.346439098792249
15.86659576754008,,2024-08-22T19:45:00Z,3,0,3,0,0,3,0,0,0,3,163.0692739853902,,,,,,,326.4702878594017,,PS_014,,,2.739874013548219
16.39136414964244,,2024-08-22T20:00:00Z,4,0,4,0,0,4,0,0,0,4,131.55704437453758,,,,,,,274.4713130706159,,PS_014,,,3.044253801432038
17.21657477069877,,2024-08-22T20:15:00Z,4,0,4,0,0,4,0,0,0,4,96.4135131630974,,,,,,,213.9890187114114,,PS_014,,,2.2081008792945562
18.994126545631232,,2024-08-22T20:30:00Z,3,0,3,0,0,3,0,0,0,3,64.59309459165009,,,,,,,141.23140355055082,,PS_014,,,1.2712691832155454
20.606684986717795,,2024-08-22T20:45:00Z,4,0,4,0,0,4,0,0,0,4,32.315861205724104,,,,,,,64.84175759842022,,PS_014,,,1.4847731180129744
20.815884506145494,,2024-08-22T21:00:00Z,4,0,4,0,0,4,0,0,0,4,8.16344979378402,,,,,,,12.004434870873782,,PS_014,,,0.39059665453420006
23.20387819581617,,2024-08-22T21:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-8.160488066298694,,PS_014,,,0.7446672116669872
25.21313465882733,,2024-08-22T21:30:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-12.201945742540634,,PS_014,,,0.6259502438652602
26.631501897929784,,2024-08-22T21:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-11.016277271909793,,PS_014,,,0.31401350178868553
27.675109221978726,,2024-08-22T22:00:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-8.39251328579432,,PS_014,,,0.2754255868272102
28.231702438675246,,2024-08-22T22:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-5.144052202334632,,PS_014,,,1.1435741575256502
27.980038632364522,,2024-08-22T22:30:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-4.4532836172196895,,PS_014,,,0.9922416308679195
28.797954745340178,,2024-08-22T22:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-5.805990783710422,,PS_014,,,0.8292502624728688
30.577095198429348,,2024-08-22T23:00:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-6.316156209904368,,PS_014,,,0.6425181472144664
31.10070176385386,,2024-08-22T23:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.015789994670249,,PS_014,,,0.8790422857854279
29.789565208278795,,2024-08-22T23:30:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-2.691481225194718,,PS_014,,,0.7360618336697868
30.493537320405988,,2024-08-22T23:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.652935608752357,,PS_014,,,0.9374611386645293
30.78276550900774,,2024-08-23T00:00:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.80462617528513,,PS_014,,,0.5400494712740225
31.435433969965175,,2024-08-23T00:15:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-6.00614859307801,,PS_014,,,0.6623492411030867
31.85907424341614,,2024-08-23T00:30:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-3.118327399093161,,PS_014,,,1.0064415112060623
31.558760648475523,,2024-08-23T00:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.099068717814481,,PS_014,,,0.8763833862337
31.84024754312157,,2024-08-23T01:00:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-3.2178334208709463,,PS_014,,,0.8986317386898249
32.623949946709,,2024-08-23T01:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,1.4712925988453271,,PS_014,,,2.71828676563437
42.173890368787035,,2024-08-23T01:30:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-3.7456744649013567,,PS_014,,,3.21833032835402
46.282968732766214,,2024-08-23T01:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-7.705287155062402,,PS_014,,,1.9052528756654536
48.213235549878334,,2024-08-23T02:00:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-6.614661992010535,,PS_014,,,1.4879564849743803
49.910646660224494,,2024-08-23T02:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.781329132436566,,PS_014,,,1.657012162677928
52.039145610154236,,2024-08-23T02:30:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.853771946125885,,PS_014,,,2.195208623870309
52.88594792056899,,2024-08-23T02:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.72371942559928,,PS_014,,,1.7003081792289847
55.855523413452076,,2024-08-23T03:00:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-7.14736884884699,,PS_014,,,1.3659083751969785
57.954695293399,,2024-08-23T03:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-5.045500612173449,,PS_014,,,1.0358780939941181
58.646758182990695,,2024-08-23T03:30:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.76718723305525,,PS_014,,,1.8968617257157994
60.63491471273292,,2024-08-23T03:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-6.195709140376998,,PS_014,,,0.6071055501953896
64.3493734029684,,2024-08-23T04:00:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-8.428095399354556,,PS_014,,,0.00941280808725994
66.98522583873878,,2024-08-23T04:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-6.693383733209584,,PS_014,,,0.3100440751877837
68.27587657591883,,2024-08-23T04:30:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-6.13262832335227,,PS_014,,,0.13005799375236085
69.95812044346691,,2024-08-23T04:45:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-6.310176585241775,,PS_014,,,0.14810237612589533
71.0773207069651,,2024-08-23T05:00:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.641710940578776,,PS_014,,,1.2065811301859084
73.39361526367726,,2024-08-23T05:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.444185102694761,,PS_014,,,0.7667152582200644
74.96430443764996,,2024-08-23T05:30:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.234502270158611,,PS_014,,,0.9550240519405233
75.67315452179692,,2024-08-23T05:45:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-4.305035382576161,,PS_014,,,1.0260687919016933
72.35476484959021,,2024-08-23T06:00:00Z,4,0,4,0,0,4,0,0,0,4,0.031100746074793316,,,,,,,-0.4050249121833807,,PS_014,,,0.9021271489291031
72.66611552067273,,2024-08-23T06:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-1.3531678460032412,,PS_014,,,1.1074312737710295
72.39675773515523,,2024-08-23T06:30:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.962223136934927,,PS_014,,,0.1316532492734798
71.86036633775387,,2024-08-23T06:45:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-2.4434778465207696,,PS_014,,,1.1378659498814039
72.37352222554487,,2024-08-23T07:00:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.4434124218468645,,PS_014,,,0.6167587658370632
75.7340002220332,,2024-08-23T07:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-7.775265202156224,,PS_014,,,0.5909952740313589
77.58619924551547,,2024-08-23T07:30:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-5.583686799012485,,PS_014,,,0.14132178238055548
74.93041196273452,,2024-08-23T07:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.836261317264552,,PS_014,,,0.31411829754676357
77.17887262808068,,2024-08-23T08:00:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-4.381037178138365,,PS_014,,,0.3111649638792812
78.1596491248597,,2024-08-23T08:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-5.202461937374068,,PS_014,,,0.36429832071139057
80.61839574728897,,2024-08-23T08:30:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-3.188225002306214,,PS_014,,,0.2930775113430536
78.6401420152629,,2024-08-23T08:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-2.030694666092133,,PS_014,,,0.492998552548336
76.96063019320225,,2024-08-23T09:00:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-1.4712387496090742,,PS_014,,,0.6572957115219319
76.84573592271519,,2024-08-23T09:15:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-5.229389950161267,,PS_014,,,0.08027442315666422
78.75639473221915,,2024-08-23T09:30:00Z,3,0,3,0,0,3,0,0,0,3,0.0,,,,,,,-6.4893918386458855,,PS_014,,,-0.006354893525773005
82.03214422735132,,2024-08-23T09:45:00Z,4,0,4,0,0,4,0,0,0,4,0.0,,,,,,,-3.604911990225269,,PS_014,,,0.6141822009984509
82.85318046182226,,2024-08-23T10:00:00Z,4,0,4,0,0,4,0,0,0,4,5.80591830897813,,,,,,,5.8277802601217354,,PS_014,,,1.1087464244005143
79.72259117833806,,2024-08-23T10:15:00Z,4,0,4,0,0,4,0,0,0,4,22.568214332354085,,,,,,,23.9316239307634,,PS_014,,,2.054492900025967
77.63573800433558,,2024-08-23T10:30:00Z,3,0,3,0,0,3,0,0,0,3,45.664820177499216,,,,,,,52.44656582677897,,PS_014,,,2.1523286909538326
78.55985284213187,,2024-08-23T10:45:00Z,4,0,4,0,0,4,0,0,0,4,56.96221485532284,,,,,,,71.05440070733724,,PS_014,,,1.094631375086906
81.15348582860364,,2024-08-23T11:00:00Z,4,0,4,0,0,4,0,0,0,4,19.115663322117356,,,,,,,19.092585755025176,,PS_014,,,0.44864479435635735
78.61508015789497,,2024-08-23T11:15:00Z,4,0,4,0,0,4,0,0,0,4,26.29501600157765,,,,,,,22.87172470596887,,PS_014,,,0.42412796954795295
76.172580140671,,2024-08-23T11:30:00Z,3,0,3,0,0,3,0,0,0,3,71.93465786147061,,,,,,,56.318507723931596,,PS_014,,,1.004339488173094
72.79650583511453,,2024-08-23T11:45:00Z,4,0,4,0,0,4,0,0,0,4,176.79970896254727,,,,,,,193.85966984621402,,PS_014,,,0.8504217040444622
70.86702456828226,,2024-08-23T12:00:00Z,4,0,4,0,0,4,0,0,0,4,233.0057250610544,,,,,,,293.45426165737507,,PS_014,,,0.9511367249784408
69.46151235089569,,2024-08-23T12:15:00Z,4,0,4,0,0,4,0,0,0,4,117.70317090754595,,,,,,,104.9456619410969,,PS_014,,,2.3694792222465697
68.71207515542001,,2024-08-23T12:30:00Z,3,0,3,0,0,3,0,0,0,3,49.09477083353727,,,,,,,40.04197236505527,,PS_014,,,1.4051908064828342
66.08904690712002,,2024-08-23T12:45:00Z,4,0,4,0,0,4,0,0,0,4,65.67116783483154,,,,,,,49.58118798302838,,PS_014,,,1.1130730274651142
64.98797127534583,,2024-08-23T13:00:00Z,4,0,4,0,0,4,0,0,0,4,97.34402598158191,,,,,,,70.91806372244058,,PS_014,,,1.553488801053078
60.47768698937211,,2024-08-23T13:15:00Z,3,0,3,0,0,3,0,0,0,3,253.51933827026545,,,,,,,233.65864063395708,,PS_014,,,2.845925505351469
56.541227739761005,,2024-08-23T13:30:00Z,4,0,4,0,0,4,0,0,0,4,451.86960827011274,,,,,,,496.08149142245486,,PS_014,,,5.416545198491086
53.89931959371157,,2024-08-23T13:45:00Z,4,0,4,0,0,4,0,0,0,4,348.499948666468,,,,,,,350.52202117558056,,PS_014,,,4.963853542586359
50.51720953952509,,2024-08-23T14:00:00Z,4,0,4,0,0,4,0,0,0,4,566.2815946948771,,,,,,,602.5828779895589,,PS_014,,,6.335101305943962
48.4809516264081,,2024-08-23T14:15:00Z,3,0,3,0,0,3,0,0,0,3,562.7645955574748,,,,,,,599.2573678101676,,PS_014,,,5.912836042763412
47.71300989628346,,2024-08-23T14:30:00Z,4,0,4,0,0,4,0,0,0,4,545.8343833354041,,,,,,,559.2776451393707,,PS_014,,,5.503634793704168
46.22785123414263,,2024-08-23T14:45:00Z,4,0,4,0,0,4,0,0,0,4,603.8901415775497,,,,,,,618.6481436591253,,PS_014,,,6.9844893078831625
46.30363936924182,,2024-08-23T15:00:00Z,3,0,3,0,0,3,0,0,0,3,526.3087443874907,,,,,,,530.8452008142576,,PS_014,,,6.403810983366194
46.73781732805445,,2024-08-23T15:15:00Z,4,0,4,0,0,4,0,0,0,4,514.6787086185229,,,,,,,518.6374338536295,,PS_014,,,4.849950951139866
48.44077410268409,,2024-08-23T15:30:00Z,4,0,4,0,0,4,0,0,0,4,229.41205120230015,,,,,,,228.8539571768416,,PS_014,,,4.7770158523916075
49.782256062097794,,2024-08-23T15:45:00Z,4,0,4,0,0,4,0,0,0,4,212.2271280639118,,,,,,,212.35224544434053,,PS_014,,,4.32583524338064
49.63210177839646,,2024-08-23T16:00:00Z,3,0,3,0,0,3,0,0,0,3,584.1061529904534,,,,,,,591.0197209293636,,PS_014,,,5.039224020793254
50.038923699824345,,2024-08-23T16:15:00Z,4,0,4,0,0,4,0,0,0,4,296.1812463187954,,,,,,,286.90886592894844,,PS_014,,,4.60243304450312
50.63583148211412,,2024-08-23T16:30:00Z,3,0,3,0,0,3,0,0,0,3,314.8517492904312,,,,,,,308.78317096915305,,PS_014,,,4.252647755651109
50.67565478949384,,2024-08-23T16:45:00Z,4,0,4,0,0,4,0,0,0,4,250.35019527668487,,,,,,,227.36797358031495,,PS_014,,,3.3993358387146224
52.05607376088867,,2024-08-23T17:00:00Z,3,0,3,0,0,3,0,0,0,3,83.49157450630761,,,,,,,71.87226646270787,,PS_014,,,2.7012146858412662
52.873162903431734,,2024-08-23T17:15:00Z,4,0,4,0,0,4,0,0,0,4,105.37551774073157,,,,,,,88.71404781046975,,PS_014,,,2.2008326827056095
53.68644645679775,,2024-08-23T17:30:00Z,4,0,4,0,0,4,0,0,0,4,42.189900911436474,,,,,,,34.65243167230474,,PS_014,,,2.4873319092065467
53.85679562704552,,2024-08-23T17:45:00Z,4,0,4,0,0,4,0,0,0,4,54.803823459304255,,,,,,,43.297791277937726,,PS_014,,,2.3276161259722414
54.30344912148763,,2024-08-23T18:00:00Z,3,0,3,0,0,3,0,0,0,3,102.7857897931477,,,,,,,78.3228954936123,,PS_014,,,1.9730391501003084
54.724258809777346,,2024-08-23T18:15:00Z,4,0,4,0,0,4,0,0,0,4,36.88262393325538,,,,,,,25.367526094434076,,PS_014,,,1.9226956887557751
55.48691267598275,,2024-08-23T18:30:00Z,3,0,3,0,0,3,0,0,0,3,20.8711802985765,,,,,,,13.86295362144848,,PS_014,,,2.0072100697130475
56.044583640864545,,2024-08-23T18:45:00Z,3,0,3,0,0,3,0,0,0,3,23.513526510736433,,,,,,,16.175517695231694,,PS_014,,,2.534609939859427
56.61894989013672,,2024-08-23T19:00:00Z,1,0,1,0,0,1,0,0,0,1,19.77781867980957,,,,,,,13.519102096557617,,PS_014,,,1.9969483613967896
57.28797725105319,,2024-08-23T19:15:00Z,3,0,3,0,0,3,0,0,0,3,13.750439576658739,,,,,,,8.930084196665078,,PS_014,,,1.8864463294406284
58.237112851101806,,2024-08-23T19:30:00Z,2,0,2,0,0,2,0,0,0,2,11.85745715241949,,,,,,,8.790753852341894,,PS_014,,,1.3347195630895277
62.19181646710427,,2024-08-23T19:45:00Z,2,0,2,0,0,2,0,0,0,2,5.491804728792566,,,,,,,-0.393724324121843,,PS_014,,,1.6925154134569673
