date,DSS-0.Bus-149-V3_pu,DSS-0.Bus-97-V3_pu,DSS-0.Bus-450-V3_pu,DSS-0.Bus-114-V3_pu,DSS-0.Bus-149-V1_pu,DSS-0.Bus-97-V1_pu,DSS-0.Bus-450-V1_pu,DSS-0.Bus-114-V1_pu,DSS-0.Bus-149-V2_pu,DSS-0.Bus-97-V2_pu,DSS-0.Bus-450-V2_pu,DSS-0.Bus-114-V2_pu,DSS-0.Line-l115-Q1_var,DSS-0.Line-l115-I3_A,DSS-0.Line-l115-I1_ang,DSS-0.Line-l115-Q3_var,DSS-0.Line-l115-I1_A,DSS-0.Line-l115-I2_ang,DSS-0.Line-l115-P2_w,DSS-0.Line-l115-P1_w,DSS-0.Line-l115-I2_A,DSS-0.Line-l115-P3_w,DSS-0.Line-l115-Q2_var,DSS-0.Line-l115-I3_ang
2024-01-01 05:15:00,1.000003849156274,1.0104139443284232,1.0104085405073002,0.0,1.000002099521743,1.0024997239401885,1.0024925476173123,1.0009800391037238,1.0000034436637986,1.0097518704789614,1.009544543406865,0.0,-92.63468039436701,106.72759281365433,19.185401023455594,-166.8957307601411,117.3627506537318,-79.63275457597372,175.66387464799422,266.22361968621067,95.99461122439021,194.5620971351816,-149.329850454088,160.62279194740123
2024-01-01 05:20:00,1.000003449873553,1.0063188351626184,1.0063159287364174,0.0,1.000003082545801,1.0089876340867887,1.0089800984297137,1.007270791458811,1.000004077601026,1.0120424085012452,1.0118336666190695,0.0,-134.3097222604032,105.60648851668988,31.271068023103975,-149.88565847603707,107.72811456970919,-67.62809311014972,135.74969852838183,221.14958814720697,92.57562721798517,204.62069896672463,-176.09706586176833,156.22268238663025
2024-01-01 05:25:00,1.0000035255058148,1.0073157321347763,1.0073046976238687,0.0,1.0000029226981306,1.0057938471731114,1.0057822910131513,1.004085284409331,1.0000042627636219,1.0140552086459753,1.013850690785809,0.0,-127.60906659423928,99.5462167153459,28.392366076582107,-152.91838681924855,111.73421755235834,-64.7804548872778,127.75610432424361,236.0800828933337,93.24896842874045,183.79161682454608,-183.95199859722837,159.76090149797366
2024-01-01 05:30:00,1.0000039223753685,1.0101845088712162,1.0101707070271286,0.0,1.0000031688697213,1.006978450926446,1.0069714539003802,1.00541232053565,1.0000036949526654,1.00953547883969,1.0092694436886303,0.0,-138.0167032495858,99.62102129620787,31.878220030664668,-169.773711785105,108.80903422079243,-74.1120866935834,155.01028340730068,221.9185215568794,92.72108326869753,168.60091183683213,-159.8918670929675,165.1983575819462
2024-01-01 05:35:00,1.0000033459519269,1.0088205693577945,1.008787266243528,0.0,1.0000024386411637,1.0043753050224815,1.0043779111654032,1.002669289145948,1.0000030309357606,1.0077763745988255,1.007503799238779,0.0,-107.17886272774375,103.95863236079522,21.84176175111821,-145.41574605893808,119.94267089762738,-85.99158434790569,195.39758523817838,267.3960095745324,98.14209798445819,202.9716956375714,-131.84040240641934,155.61881120409967
2024-01-01 05:40:00,1.0000041189971338,1.0109599913178169,1.010875124548837,0.0,1.0000031689225948,1.0058823611695784,1.0058981539550234,1.0037964286295955,1.0000035389466155,1.0096483346173546,1.0093923273076604,0.0,-138.1444164600808,97.24203515969296,30.506752100184066,-178.02537390044287,113.30248920409353,-73.82668148387336,146.97857515685635,234.45654437278188,88.37198752532764,151.17785591478105,-153.1260996899692,169.662121466635
2024-01-01 05:45:00,1.0000039513497752,1.009006946511333,1.0089442985632981,0.0,1.0000030968691174,1.006368186007628,1.006378228657728,1.0044207184096137,1.000003588601517,1.0109847639973237,1.0107815190731664,0.0,-135.16590092399466,98.4519875720871,28.848165138089104,-170.96290527250994,116.63800786205324,-70.55077625151368,132.7146413493124,245.37368173353755,84.99463647728135,163.35645485727025,-155.1113046184582,166.30315080800446
2024-01-01 05:50:00,1.0000037998931484,1.0092502511505033,1.009161126694593,0.0,1.0000030870960006,1.0070682261342254,1.0070831641754916,1.0051548663873586,1.0000036112268804,1.0111687658221165,1.0109955384910405,0.0,-134.45989846593042,100.81980264317357,31.822361910354818,-164.61481011804847,106.17144607752822,-75.09922248887331,156.8636613640865,216.67028791746455,92.20487455545585,177.58781463647895,-156.32245564958555,162.82869978760107
2024-01-01 05:55:00,1.000004116943438,1.0100647637169597,1.009981914135352,0.0,1.0000031308966728,1.004603308091008,1.0046170555976137,1.0004081220614929,1.0000034572617025,1.011015833884267,1.010840759052854,0.0,-136.5526044012765,97.53092472383817,29.821083511420262,-177.94896011827245,114.32708459502315,-74.29255721337942,145.96467348716678,238.2278840485766,87.02803341341533,152.33689975870837,-149.6154649647625,169.43392904142013
2024-01-01 06:00:00,1.0000040069948082,1.0099219494036245,1.0097829111435412,0.0,1.0000032278988107,1.0060786494085676,1.0061037745990604,1.0036587833907362,1.0000040191147095,1.0122484591048178,1.0120603287675487,0.0,-140.44647281601434,98.63935856178843,33.5310130081924,-173.3289720797367,105.85930096472877,-67.81769616174712,134.72783454994314,211.93983907421745,91.48653364289355,161.50464084633344,-173.58049226356368,167.0222873528147
2024-01-01 06:05:00,1.0000037286097214,1.0077535347662043,1.007450796268828,0.0,1.000003099516197,1.005879278732316,1.0059603763260232,1.0026121264701844,1.000003818171281,1.0113922246839109,1.0111651591750668,0.0,-135.0555909382651,101.88550418024728,31.198788383883993,-161.62159660159512,108.55192378799893,-72.13751835191891,149.38920749984624,223.01129465468776,92.70876100242681,183.7391248448756,-165.11599957134354,161.335430421515
2024-01-01 06:10:00,1.0000038251533145,1.0099940395219758,1.010040231790478,0.0,1.0000031266396257,1.0061644348009706,1.0061549243174392,1.002869526905952,1.0000035996033922,1.0082947426569766,1.00770587977522,0.0,-136.15347545173066,101.07416753260658,32.15656716430087,-165.69558792144562,106.50941432044371,-76.39715488075622,163.68581093667385,216.56951632227415,94.11465498499926,177.41670300190142,-155.89259455106827,163.04323092317148
2024-01-01 06:15:00,1.0000040059279605,1.0110055814201568,1.0109812676408318,0.0,1.000003090778122,1.0051123141872198,1.0051182656138258,1.002371347091154,1.000003599745636,1.0094158027028985,1.0089708610859944,0.0,-134.7099820017098,98.58058758044714,30.80900484483232,-173.28168980120515,109.5067961223949,-75.25379784188287,157.219556993446,225.89464585284563,92.16661476398372,161.34830314808806,-155.8340032130856,167.0421663288731
2024-01-01 06:20:00,1.0000040492341635,1.011283594049556,1.0112823132137356,0.0,1.0000031761097041,1.0055194405556784,1.0055152923545172,1.0033303689054076,1.0000034825139774,1.0084302656739699,1.0080454405677233,0.0,-138.36874133243361,97.7889886976634,31.466157848084993,-175.08948184207367,110.36564810964023,-77.48416358716958,164.56805964732882,226.09422385645655,92.95912273874764,156.54646217896502,-150.88371759245828,168.20007973738007
2024-01-01 06:25:00,1.0000039264633789,1.0106332519768597,1.0105938257974396,0.0,1.0000028312498814,1.0055499193048765,1.0055457834475956,1.0034145957879885,1.000003573756921,1.008808413783713,1.0085371992097503,0.0,-123.86344985046286,99.47694590671243,26.049625363949772,-169.9422768349496,117.433394756574,-75.17791985790377,155.66742547462474,253.39661551257137,91.3767355312408,167.9390703312125,-154.70476611144366,165.33946028353637
2024-01-01 06:30:00,1.000003260260654,1.003401216590029,1.0032507056613864,0.0,1.0000026847939023,1.0079895482763797,1.0080215813424673,1.0060523321758665,1.0000039354239296,1.0111969986010227,1.0109998461126966,0.0,-117.55059508030439,110.29511990532991,25.206630732157745,-141.95057698167804,114.91963394226087,-68.05526973006502,133.06428783119685,249.72891416428627,89.8775415810452,223.66219394173265,-169.97739729529113,152.40156771165914
2024-01-01 06:35:00,1.0000036793352678,1.008876063377916,1.0088689685880798,0.0,1.0000025541664883,1.0047722560089642,1.004720409505228,1.002850818560403,1.0000033920972484,1.0082856703053595,1.0080154883652133,0.0,-112.15252425960256,102.24959851105146,22.579660530312914,-159.5396448544445,121.61134686692525,-79.50603303189583,172.25076474514532,269.6941428709714,94.30699735945353,186.70149552967086,-147.08589365383307,160.5142075960883
2024-01-01 06:40:00,1.0000034758150895,1.008389751841729,1.0084323166252103,0.0,1.0000022409236937,1.0031369181635852,1.0029892878753917,1.001280267815913,1.0000032226140447,1.0088351170164422,1.0085697911540603,0.0,-99.0141654492772,104.1429737952354,18.368124892639997,-150.94560689645127,130.82087035659006,-81.76466792906913,177.5233871548133,298.19439049152294,94.10015003496072,199.44919389772357,-139.875679663409,157.11861617025198
2024-01-01 06:45:00,1.0000033597242655,1.0069167346445358,1.0068999837457164,0.0,1.0000026180197268,1.0045205206656984,1.00447554288432,1.002426555921266,1.0000033379556907,1.0096869312641616,1.009458719377503,0.0,-114.901310069546,107.18656443628274,22.980784456182707,-146.09595718025952,122.53211213423927,-78.7017075786136,164.7060752849232,270.9383426109087,91.27942987960657,211.96901428489446,-144.6902570338166,154.57559280460342
2024-01-01 06:50:00,1.0000033511841062,1.0070562018768396,1.0070364390810864,0.0,1.0000022389437686,1.0034699587324276,1.0034314048214685,1.0013740246450522,1.0000036073698602,1.011383359909653,1.0111561574274541,0.0,-98.85126773203316,107.543581145691,18.79834808783694,-145.74281090841956,127.72108460309283,-75.6669872465804,159.86537947431032,290.3946630711683,93.05494902383892,213.2513900688249,-156.1871968137682,154.3496614644554
2024-01-01 06:55:00,1.0000034517426317,1.0080825052848927,1.0079640927347668,0.0,1.000002535532902,1.0042760313809924,1.0043011488043523,1.0021347396120752,1.0000037128493675,1.0112215949836578,1.0109876703825824,0.0,-111.37708005987406,104.9139559906497,22.267506390035063,-149.94465364623142,122.3755559218161,-73.68876984050323,153.45265803691933,271.99972634360375,92.49679870311765,202.51155240127486,-160.6432235226255,156.51690649670488
2024-01-01 07:00:00,1.0000029678557305,1.0071267570424245,1.0068910169533194,0.0,1.000002978151481,1.0073749221459949,1.0074420583860146,1.0055770129630153,1.0000034858847113,1.0080891304417323,1.0078945938510555,0.0,-130.0472472560741,113.07785520607766,28.22721642315952,-129.5703225273095,114.47998820517722,-78.46535932645564,170.56480909276445,242.25739361486484,94.87090926189488,238.6878827608399,-151.08815681948906,148.49474307563887
2024-01-01 07:05:00,1.000003103551578,1.0060513475001474,1.0057981778667586,0.0,1.0000026765885472,1.00711850247218,1.0072216278846278,1.0054473469190897,1.000003767267657,1.011199051531215,1.0109946832763235,0.0,-117.32480958900535,108.32108987136118,24.097794672455848,-135.22102774882865,119.63978272283127,-74.11371428480636,158.05310039034745,262.30565658646833,94.5384073568398,222.26232320739803,-163.02126532554098,151.31539819534987
2024-01-01 07:10:00,1.000003001193468,1.002960986909762,1.0025188068891477,0.0,1.0000024578171764,1.0060905793078085,1.006286119262219,1.0045283972272965,1.0000034932174215,1.0108234408583647,1.0106096274051908,0.0,-108.25029384147948,110.13202195777488,20.318210598442757,-130.91050808195618,129.79721662919562,-75.67802630617723,154.86687043037145,292.3468211957942,90.12843723010955,229.84725100504286,-151.2453502632614,149.66355633851228
2024-01-01 07:15:00,1.0000021618607782,0.9971131959745008,0.9969538381013918,0.0,1.0000022424456585,1.0077201728207894,1.0077557521179539,1.0054455130149886,1.0000038487784841,1.0129373297936375,1.012787929195696,0.0,-99.07253632589378,130.6324173040259,18.417666474494307,-95.63231319985171,130.55806708063926,-70.18948961972339,140.51398228314534,297.5098029242232,90.65951392290943,298.8208795263605,-166.33884653143963,137.74594604348806
2024-01-01 07:20:00,1.0000028364141575,1.0043410497673673,1.0041069463414352,0.0,1.0000025378221509,1.0053912751527,1.0054733218758183,1.003686555834569,1.0000029174724236,1.007097206122587,1.006879755884806,0.0,-111.70911692547406,114.2637506130799,20.715762452340453,-123.9990022870115,131.48381633223542,-83.7397420208393,172.80160882495272,295.377637577794,89.22726620225603,244.82611528424815,-126.75203799742688,146.86087452472853
2024-01-01 07:25:00,1.0000028159059597,1.0046822206421906,1.0044529559569122,0.0,1.0000023636920135,1.0030237565994158,1.0031036692295645,1.001007552995663,1.0000023165738763,1.0065052478175924,1.0062914312991689,0.0,-104.67967857061672,106.49779756330045,17.178272243839892,-122.9149407358353,147.56615623584378,-91.40083330098702,185.48697078766682,338.6104199744952,87.9612092715958,224.316131625656,-101.1283269990491,148.72041653224883
2024-01-01 07:30:00,1.0000034010657388,1.0080972625947826,1.0080681317149687,0.0,1.0000020510047156,1.001080228982057,1.001113097045441,0.9984238231814145,1.0000036683334101,1.0138747692233694,1.01347370079543,0.0,-90.96301189994482,101.96899465462812,16.506918846454976,-147.7013800198287,133.291328777554,-73.82343028495983,152.33475133702083,306.94176999847446,91.59784462532895,195.35621356544831,-158.72437086026005,157.09127221782657
2024-01-01 07:35:00,1.0000033605437981,1.0073344139928893,1.0071747010153944,0.0,1.000002392287119,1.004002093276766,1.0040533648631618,1.0021706018288257,1.0000039281630788,1.0138913222002464,1.013737214986845,0.0,-105.30980830093,102.7817939573057,20.67029462135556,-146.00188245497222,124.21252402609693,-69.47376747534304,139.78607604115888,279.1263786623819,91.5507789650987,199.05578754560662,-169.73348301136076,156.2587425665125
2024-01-01 07:40:00,1.0000037089903395,1.009327369617346,1.0091788954798444,0.0,1.0000023535195506,1.0016904975424101,1.0017411561627403,0.999161991381553,1.0000040512417898,1.01480808259361,1.0146566555863052,0.0,-103.73515655641678,98.28160833046192,19.821655976571176,-160.67269165435692,127.36926184527755,-67.54336857779782,134.456981490852,287.78805343832863,91.87037548162888,172.92931105779212,-174.95454523883876,162.8956520504026
2024-01-01 07:45:00,1.000004066285624,1.010212688568037,1.0101313980805058,0.0,1.0000024238550504,1.0026670636142587,1.0026869750654697,1.0010124805533447,1.0000041180809383,1.0143713532323786,1.0142241786211192,0.0,-106.65944853348348,95.58812538788398,20.934033826314536,-175.73207456082824,124.28932550577461,-67.18225731181016,134.88745399182562,278.81096360514385,92.92843467213656,147.7371761318026,-177.8231525116404,169.94618283635876
2024-01-01 07:50:00,1.0000035254479032,1.0084219282734463,1.0078537273904304,0.0,1.0000021406726876,1.0030296771056821,1.0032779847639433,1.0013064766280801,1.0000040359853055,1.0139233088142316,1.0137019530745215,0.0,-94.7050349623061,102.08288581234265,17.691627812338034,-152.99392217159001,129.75020675619507,-68.32381768587368,137.79761538324016,296.89274297666884,92.52171120821937,191.5898809836462,-174.33416642078362,158.60882397617598
2024-01-01 07:55:00,1.000003080469169,1.0104973681415435,1.0104399056815263,0.0,1.000002926898369,1.006291194784818,1.0062970066945012,1.0040967339880889,1.0000034376663083,1.0081074544829933,1.0079277484228513,0.0,-127.80498540414871,111.28372982124387,28.268279882097882,-134.32005571952672,112.35618762556501,-79.31902844510797,173.401875005776,237.67156821185438,95.20306524682317,231.07677259634818,-149.05020717178658,150.16822318962045
2024-01-01 08:00:00,1.0000035515525274,1.0108035896000105,1.0107514805119995,0.0,1.000002478114325,1.0036817998805392,1.0036930141726044,1.0015828073728161,1.0000036778011767,1.0101475057776108,1.009951704304094,0.0,-108.95999818661657,103.91056338575062,21.51826038723175,-154.1593862636434,123.68001548511995,-75.3583462905589,161.22195356602455,276.34751067070044,94.34246207173442,196.26644582896833,-159.21900371410774,158.14794256911983
2024-01-01 08:05:00,1.0000039711948003,1.0099207207569465,1.0098432231934336,0.0,1.0000020946241492,1.0020977931352752,1.0021310262532173,0.9992514026841387,1.0000039148027042,1.0133050815698375,1.0131021690552364,0.0,-92.90656459643536,95.13406620959067,16.463841301534867,-171.68743559554184,136.4855010017042,-70.12358831205056,142.58845914279414,314.36721151265425,92.12345914574443,150.77100370252265,-169.18897562414372,168.71111687226187
2024-01-01 08:10:00,1.000003036267767,1.0066669163824629,1.0065947973882676,0.0,1.0000026374071964,1.0056813644815414,1.005709490764488,1.0038461353688577,1.0000035632477704,1.0081018444453154,1.0079188272263662,0.0,-115.63961017465056,112.24124168928405,23.839902932265108,-132.463024818807,119.12127480726701,-79.18248666006126,178.86219328579628,261.691989199801,98.40280050251599,234.79038952559495,-154.486450218732,149.4303180511139
2024-01-01 08:15:00,1.0000035122167377,1.008787652389747,1.0087189365083835,0.0,1.0000021744432963,0.9998852247515755,0.9999130899302923,0.9969624553450723,1.0000038554246558,1.0137895434528938,1.01359449239563,0.0,-96.11956684873752,103.8177743664138,18.125463961932468,-152.48393991629226,128.63840615803664,-73.36948077179252,157.56003176176333,293.6293717845407,95.53138908907503,197.28935238472715,-166.7941795366365,157.69998876451342
2024-01-01 08:20:00,1.0000038886611866,1.0091773088113682,1.0091338254914044,0.0,1.0000020979422772,1.0009673785648388,1.0009764467173423,0.9987480504395302,1.0000036558247176,1.0139676864182199,1.013780886755833,0.0,-93.13663385671002,98.30969238713995,16.07741702180094,-168.29904265344706,140.02197596011203,-69.38945449299668,129.70189497459836,323.14825303444104,85.09844120400936,165.61268526194036,-157.9619243546544,165.46071736378263
2024-01-01 08:25:00,1.0000033485594384,1.004765220364189,1.00473683249771,0.0,1.0000024402611603,1.005623674276604,1.0056145540390198,1.0032949167553065,1.000004213930624,1.0145188983932978,1.0143426284918438,0.0,-107.35839883755914,105.16822998699888,21.087561156161897,-145.56210612972896,124.23406388423264,-64.5281286757563,125.1008837096506,278.4003308357762,91.89452237115995,206.43191678415005,-181.8327658299253,155.1886763597589
2024-01-01 08:30:00,1.0000032819433669,1.0046598928504409,1.0046473066374813,0.0,1.0000021901710388,1.001636527930584,1.001624907225735,0.9993265718136702,1.0000030169587313,1.0107678764905725,1.010554909797738,0.0,-97.21214717378459,106.0124312565721,16.16058569307351,-142.75145682042552,145.4167392793004,-77.39868183464543,142.13703841558564,335.4577477273259,80.39863476404041,210.8385426951463,-130.70862013340988,154.1002811237172
2024-01-01 08:35:00,1.0000032728010713,1.0078410322779896,1.0078386122525005,0.0,1.0000021012733378,0.9998980122987239,0.9998927481120077,0.996615686698079,1.0000026158147242,1.010391243689546,1.0101551071016892,0.0,-93.47363472968411,103.76002076542377,15.262224820278137,-142.29715366002353,147.84128478889173,-84.95000148851513,162.10344295893177,342.5584693843623,82.44430351485657,204.58928380881733,-113.7179161036735,154.81933938215872
2024-01-01 08:40:00,1.0000028893825534,1.007618985668058,1.0075914975077398,0.0,1.0000026760508984,1.0053996839727284,1.0053991686040662,1.003078564569575,1.0000031475161435,1.0107176349029376,1.0105171532501787,0.0,-117.32526865139742,111.23165817521614,23.90809523017598,-126.17538095402112,120.5331061138364,-81.98703144573034,174.7956061803816,264.6541271175465,92.3724602730577,235.4809105739076,-136.63017748307314,148.1829795856535
2024-01-01 08:45:00,1.0000028099632963,1.0057273632039934,1.0056407784918144,0.0,1.000002112154799,1.00422186486249,1.0042419523403674,1.001858835543369,1.0000036312761624,1.0134400588262598,1.0132673530473668,0.0,-93.53121402889539,111.85457596244065,17.222883798200698,-122.80658049726814,131.5194423927068,-74.35317408063123,153.63954052449415,301.7163448435693,91.50481605513329,238.93857711994977,-157.14938668754877,147.201354178513
2024-01-01 08:50:00,1.0000030875012862,1.0076368286342152,1.0072974851296361,0.0,1.0000021313385568,1.0023906979862391,1.0025289323325655,1.0003977080682953,1.0000035023545575,1.0115252000919663,1.0113428391680395,0.0,-94.36123170358107,107.1493604400753,17.32382006317646,-134.5046005002411,131.93699174875618,-78.91919432439497,174.16223041665725,302.50847736497894,96.19990353538556,219.40229860136523,-151.82993775281165,151.51008836469595
2024-01-01 08:55:00,1.0000034903117418,1.0099953862107838,1.0098841869946629,0.0,1.0000029134120014,1.0063316954616104,1.0063540490457554,1.0042136632738616,1.0000036361234836,1.0101868929067965,1.0100415783982146,0.0,-127.22129836438269,100.78605398660739,28.216753762703792,-151.46057647400932,112.03046224653617,-75.29275152568475,159.02666247889405,237.09705275909644,93.16323321907633,188.8276360449972,-157.41100295706804,158.73320146698447
2024-01-01 09:00:00,1.000002952708159,1.0087953336850344,1.0087055520413757,0.0,1.0000027569146053,1.0069302927050596,1.0069326611430114,1.0045576440440074,1.0000029166691808,1.0065061146446088,1.0063686006324322,0.0,-120.58376926953675,105.9358826953136,26.29927364709362,-128.72889099798311,113.31503950078371,-89.48792563149829,215.7467408701992,243.986989491771,104.26657433596161,219.46778409011722,-127.1472635063735,150.3934714612216
2024-01-01 09:05:00,1.0000033750175836,1.0081951773426663,1.0080649613096622,0.0,1.0000029451220909,1.0073722516861623,1.0073969049044602,1.0048203668114957,1.0000034785634875,1.0090989977983171,1.008935213555557,0.0,-128.52907069787474,100.04890870694273,28.98758740255585,-146.5359905370026,110.42354055156207,-79.63810921164156,177.47813794327757,231.988116371453,96.97834331029091,190.44518022327816,-150.84357767484988,157.57583805271597
2024-01-01 09:10:00,1.000004067260085,1.0122252167003127,1.0120763856341815,0.0,1.0000030771182973,1.0044212101301127,1.0044769237057207,1.0007738596341968,1.0000036662392489,1.0096844721935734,1.009469224858929,0.0,-134.14659201891854,95.25392704687613,30.460574266773435,-175.76097790729887,110.17435298130584,-75.61597400929173,162.18213302248606,228.09168963738458,94.48571894367579,146.45203701895923,-158.7331388154647,170.19720218960626
2024-01-01 09:15:00,1.0000038762490904,1.007899836392302,1.007118971764442,0.0,1.0000031614395404,1.0067680121266496,1.0071431138670035,1.0041540103567344,1.0000041657512493,1.0129569357599202,1.0126382928749762,0.0,-137.72412977726856,98.10901882738526,31.527495520210294,-167.76568489653607,109.6597401619853,-65.14192132789113,126.54913116284696,224.5007969506514,91.53831603914995,165.46730296401958,-179.782590337707,165.39495197312505
2024-01-01 09:20:00,1.0000031525266757,1.0052979622344085,1.0039627789158314,0.0,1.0000028466339628,1.0068257850930036,1.0074693440974107,1.0044236700994928,1.0000039330677644,1.0120042852580833,1.0116086835484752,0.0,-124.33464748469946,110.5322930841018,27.922544046402933,-137.36889739445772,110.54787951816081,-69.4792298772993,139.98803108988852,234.60090185865792,91.67243472019773,227.17094717557498,-169.94568682157265,151.16079410554875
2024-01-01 09:25:00,1.0000036734940039,1.0100645774220327,1.0097460388790884,0.0,1.000002698244492,1.004565650823537,1.0047053644996182,1.001539747268383,1.0000038138343679,1.0109314758630406,1.0107440170472772,0.0,-118.01900483507676,104.68230363516861,26.286128993738345,-159.36699027057585,110.95641969450121,-72.7869063379932,152.68642107788264,238.93555268482032,93.5886114448805,194.4644806461427,-164.96313102987176,159.33494666631537
2024-01-01 09:30:00,1.0000036281848266,1.008966825665133,1.0087710609994953,0.0,1.0000030492371106,1.0075896822956216,1.0076643467556887,1.0052102582324223,1.0000039812503094,1.0110339504098136,1.0108749781728255,0.0,-132.9431248902498,102.93479557663363,30.33029107874163,-157.38724999555515,109.6100227220315,-70.20308070660435,145.4209024281877,227.22624738834162,93.79911880460148,190.65835448052175,-172.06483102668082,159.53919770696152
2024-01-01 09:35:00,1.0000032833591228,1.0043875101046835,1.0042195477254534,0.0,1.0000030873932977,1.009819224233323,1.0098696341356372,1.0074889323348406,1.0000039506799454,1.0114702192699068,1.01131482280237,0.0,-134.571741829317,106.7917564169969,30.707376560777494,-142.83415055375815,109.72094251700737,-70.15254225121451,144.04409384319047,226.57544468366697,93.00815787951578,213.03979928430465,-170.7410070010252,153.8398897574106
2024-01-01 09:40:00,1.0000032186979555,1.0060144074150554,1.0059252260546039,0.0,1.0000028278613986,1.0073366521500982,1.0073559000202157,1.0039433056781757,1.0000031736171326,1.0097348024739607,1.009544954172814,0.0,-123.63032226804428,108.21720833018584,26.812546807259544,-140.1219152098201,114.11410198924008,-83.97639737787136,189.63302033308395,244.6098371333957,97.6233444380684,218.90950410668006,-137.89713566549568,152.62263084700564
2024-01-01 09:45:00,1.0000034500762767,1.0087566624164461,1.0087037195300248,0.0,1.0000029468804745,1.0074179257976534,1.0074352691009503,1.0047165063843722,1.0000030034977878,1.00820249461421,1.007952698005688,0.0,-128.67671603801466,104.50344524500096,28.27620181745505,-149.86157610891235,113.09345776622507,-86.3789927515081,196.52465447435293,239.21335650344264,98.26215061036386,201.3452819725358,-130.6758636214995,156.66009070998055
2024-01-01 09:50:00,1.0000031751784664,1.005193824652237,1.005164558666258,0.0,1.0000028397500897,1.008055024279351,1.008070749824211,1.0054886442974,1.0000035660775766,1.0100868746510079,1.0098353410019074,0.0,-124.06194700808653,110.83054281722234,27.647256097596944,-138.34208426712175,111.31584582681124,-76.23438279774827,161.23185843633254,236.82945476801873,92.95558065773486,227.41849799311248,-154.43134363407884,151.31247077861124
2024-01-01 09:55:00,1.0000026097940442,1.0010943117568818,1.0011090837140064,0.0,1.0000020468617623,1.0064037440336064,1.0063967528217754,1.0040350788567822,1.0000038034951142,1.0108182422460352,1.010577440703035,0.0,-90.24529880861822,132.92736544850248,19.633896489198854,-114.81862315256129,111.82350074312613,-72.12676155831885,148.75833061574394,252.95983751405382,92.33640981959631,297.9016276268729,-164.4807616815831,141.07749129143508
2024-01-01 10:00:00,1.000003301566126,1.0070474864314518,1.0070047850705668,0.0,1.0000021381292512,1.0047609565074425,1.0047663235127238,1.0027167749383645,1.0000036032242898,1.01013212718592,1.0099431800129244,0.0,-94.27975938823266,114.92196589634666,19.564337895988576,-143.83986442156703,117.22150477763219,-76.10518943320982,162.17001667532853,265.28550102898055,93.69906288174212,235.5757886335681,-156.03259929282152,151.40744162581112
2024-01-01 10:05:00,1.0000038375934486,1.010031808220934,1.0099788126687927,0.0,1.000002438224974,1.0048831908807123,1.0048810196840556,1.002665691427821,1.0000038511665261,1.0111875041771718,1.0110264955080628,0.0,-107.14770979417797,102.26357925352383,21.93490182785687,-166.2624025656318,119.42363565149746,-72.08198614438153,150.38420929801367,266.065065894382,93.42637113550897,180.78626352243342,-166.53991894619153,162.60334680810644
2024-01-01 10:10:00,1.0000038658395662,1.0089318866013677,1.0088658328326507,0.0,1.0000025766806862,1.0048275314731703,1.0048150269491816,1.0014617770425571,1.000004173795502,1.0138521377043133,1.0137185455329338,0.0,-112.9834885125853,100.48186996787952,23.787299289936755,-167.40332611444626,116.62758626571194,-64.43103243822975,123.45712425217938,256.3175584330859,90.9111339955293,173.83666498568456,-180.09638673636658,163.91970580802231
2024-01-01 10:15:00,1.0000037356829221,1.0077539305164434,1.0077230558654464,0.0,1.0000025075882073,1.0053311932270315,1.0053000197692912,1.0031115282620566,1.0000042075123559,1.0140379692744221,1.0139090065106393,0.0,-109.98390465879335,102.46217466051554,23.541031526919088,-161.9403410938477,114.65029575963523,-64.12835052111517,123.04013565381828,252.44703454303996,91.30900478216664,185.30167202924812,-181.5371060332546,161.15087336485934
2024-01-01 10:20:00,1.000003712220755,1.0061829614184372,1.0061816613980614,0.0,1.0000023944319476,1.0050957098430817,1.005060236770514,1.002315972048158,1.00000430638629,1.0141923759170752,1.0140184489005601,0.0,-105.15859265718402,105.0737490411887,22.423829844341185,-161.02508946828752,114.77877194888788,-61.62092807305869,114.32827103043977,254.82867354453046,90.79117185051096,194.3163497481853,-185.68707286221974,159.64742936828813
2024-01-01 10:25:00,1.0000038592291267,1.0074665067717945,1.0074735347706634,0.0,1.000002157042691,1.0015642201479098,1.00153941522779,0.9972449348313542,1.0000041543296734,1.0152881131546982,1.0150975489448029,0.0,-95.26825448159427,102.40562370762308,18.600291696993324,-167.18568759228515,124.35526104603188,-64.9054000205287,125.09077821885373,283.07291682337217,91.01797977224479,180.39820641498343,-179.27854622697714,162.8228511482237
2024-01-01 10:30:00,1.000004048634051,1.009849937540242,1.0098443200385172,0.0,1.000002051834801,1.0005292332409836,1.000511731418932,0.9970892243234777,1.0000036495396283,1.0134498978414144,1.013257657470152,0.0,-90.8924251166337,100.0367558972412,17.051612453042228,-175.1431130356986,129.05397462925043,-75.7225154663116,162.05132187789738,296.3333777482495,94.23816476137782,164.4782783361909,-158.01619119841263,166.79839615105774
2024-01-01 10:35:00,1.0000039375020355,1.0088659124260368,1.0087992430852335,0.0,1.0000022750505597,1.002355465305833,1.0023668781637949,0.9991099292887758,1.0000038140445298,1.0133822316856318,1.0132188963519113,0.0,-100.25318108768201,101.54560690587401,19.971450198706734,-170.4800718580337,122.20812784830716,-72.29225304020854,150.0472416451213,275.8654314079035,92.84034576835018,174.41130783733976,-164.9457360069136,164.34670826407128
