date,PVSimulator-0.PVPanel_0-P_dc,PVSimulator-0.PVPanel_0-temperature,PVSimulator-0.PVPanel_0-irradiance,InverterSim-0.Inverter_0-P_ac,InverterSim-0.Inverter_0-Q_ac,DSS-0.PVSystem-pv-P_meas,DSS-0.PVSystem-pv-Q_meas,DSS-0.PVSystem-pv-Q3,DSS-0.PVSystem-pv-Q1,DSS-0.PVSystem-pv-P3,DSS-0.PVSystem-pv-Q2,DSS-0.PVSystem-pv-P2,DSS-0.PVSystem-pv-P1,DSS-0.Bus-149-V1_pu,DSS-0.Bus-97-V1_pu,DSS-0.Bus-149-V3_pu,DSS-0.Bus-97-V3_pu,DSS-0.Bus-149-V2_pu,DSS-0.Bus-97-V2_pu,DSS-0.Line-l115-P2_w,DSS-0.Line-l115-I1_ang,DSS-0.Line-l115-Q1_var,DSS-0.Line-l115-Q2_var,DSS-0.Line-l115-I3_A,DSS-0.Line-l115-I2_A,DSS-0.Line-l115-I1_A,DSS-0.Line-l115-I3_ang,DSS-0.Line-l115-P3_w,DSS-0.Line-l115-P1_w,DSS-0.Line-l115-I2_ang,DSS-0.Line-l115-Q3_var
2026-01-01 04:45:00,0.0,25.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000013304171633,1.0005874747686754,1.0000025867547226,1.0040901578089292,1.000002459160597,1.005264260729493,241.82219877077767,9.844303207078136,-60.50062529646002,-107.80230169672177,123.24467265963912,110.23591384770853,147.32712504932894,142.56430703952793,273.3467709792314,348.63684390202263,-95.97341407807933,-113.58559423333648
2026-01-01 04:50:00,0.0,25.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.000000446255976,0.9952321418440255,1.000002080345375,0.9990139441388596,1.0000026390582202,1.009598140606537,237.56566619659284,3.2390653074732163,-23.22950240062961,-115.46895792770465,135.20119946796478,109.97707104172241,171.14639829302214,136.50654433475174,311.3404013986101,410.39879145901074,-94.07821751423859,-92.2643792338546
2026-01-01 04:55:00,0.0,25.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000014074956483,1.0023910907915357,1.000002211785001,1.0019251850441753,1.0000023123112554,1.003408858829545,248.9834534319395,10.072222494341693,-63.91555193265411,-101.58094703092863,130.86193671273088,111.96178769509243,152.15602476289058,138.1234629717967,298.70820552701315,359.81262217176794,-97.80572340003103,-97.7706125789459
2026-01-01 05:00:00,0.33460802461736,25.0,0.0004182600307717,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.000001122733431,0.9991774527659744,1.000002061937628,1.003871562724389,1.0000025998764654,1.0061754705520993,243.8355311423686,7.992057080827857,-51.80399906545288,-113.85261582426308,131.8444605223341,112.04435574408897,155.12319101840242,136.77476971563124,303.1860081219003,368.95264467600657,-94.97133665980594,-91.39394073219482
2026-01-01 05:05:00,4.7527996966184,25.0,0.005940999620773,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.999999093826269,0.9875065610575973,1.0000022441983307,1.0021896569629964,1.0000020695713028,1.0123947486734979,291.08311116588584,-3.7431516548097776,33.68039249679327,-91.59995707038695,121.07021620312457,127.05381726950091,214.8417757794047,139.88492561879357,273.4464486550618,514.9012293928549,-102.53229968329931,-98.90685001765614
2026-01-01 05:10:00,7.863288578506,25.0,0.0098291107231325,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999981800377176,0.9795776416728416,1.0000018257477736,1.0004103221055132,1.000002567686463,1.0162829954747403,231.83369541822665,-7.427114669318018,72.43080722350881,-112.35307568313368,149.9421202378848,107.26359263080262,233.32109582103035,133.11988953541274,350.7271964793469,555.6836198821937,-94.14418881953364,-81.74816293499802
2026-01-01 05:15:00,8.03059259080664,25.0,0.0100382407385083,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999985151532178,0.9881628405047321,1.0000018692213264,1.0036150695129125,1.0000010945015145,1.0029572524702492,330.2535048201133,-6.657088064022323,58.60571577820482,-50.20685807080405,156.63901165002352,139.08355238621405,210.50740672001726,132.865476035966,366.7673615534252,502.1829875799676,-111.35622788487862,-83.77169117395746
2026-01-01 05:20:00,8.03059259080664,25.0,0.0100382407385083,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000003985117056,1.0005680524560137,1.0000010841108813,0.9956881053151452,1.0000023383112382,1.007407368681641,254.7292298081675,2.917946700603355,-21.247194270370827,-102.75262886048023,162.49055150609556,114.36200275168979,173.7476127843164,127.40910381927922,387.00759887098036,416.76195071909234,-98.03218848337141,-50.329600802063915
2026-01-01 05:25:00,8.03059259080664,25.0,0.0100382407385083,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000000697564755,0.9943723953809523,1.0000012509603453,0.9977043220913929,1.0000026897879384,1.0112380654814725,239.38442399789207,0.9571448315133018,-7.445213372282766,-117.66110292343545,146.51009520610734,111.0582033921961,185.4553983195017,129.3350975771884,347.2243952986576,445.3603359932116,-93.8254995959704,-57.08149388193782
2026-01-01 05:30:00,8.03059259080664,25.0,0.0100382407385083,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.000000561005041,0.9966675904844096,1.0000020215371948,1.0032313665046562,1.0000015933529518,1.0025802912817139,291.2136458504968,3.855866628707369,-28.23097936855775,-71.19366215706452,137.30585176967884,124.81979335933235,174.76661921027238,135.8017069659332,317.31567603838573,418.80026780601366,-106.26261739652632,-89.8040411743078
2026-01-01 05:35:00,8.03059259080664,25.0,0.0100382407385083,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999991498581927,0.9916776667396956,1.000000912168406,1.0005985939840514,1.000000309532187,0.9991673561497637,367.77860498179734,-3.5572949809588152,31.379718818867925,-16.9438436449726,160.29567843454313,153.29007386138835,210.61086680240484,126.39981090800605,382.5952831101222,504.8656742923473,-117.36269643503294,-42.91712115230103
2026-01-01 05:40:00,8.19789660313408,25.0,0.0102473707539176,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.000000553311821,0.994577064776986,1.0000024047995422,1.004721815466112,1.0000013001137817,1.0027829467089917,275.91407904376393,3.6417178000576453,-28.133072919259384,-58.47426342827143,126.38538653056258,117.43048895034961,184.38373859527846,140.4178305233228,284.4785439138143,441.95437466014863,-108.03476275343999,-105.8995664365299
2026-01-01 05:45:00,13.5482107413328,25.0,0.016935263426666,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000004072496869,0.995509557104001,1.0000020761292452,1.0009579681381684,1.000001405732612,1.0053690850088524,248.73624625327574,2.7316305959185163,-22.08152416886866,-62.72844564857656,133.83393033780732,106.80577624147068,192.86927759599808,136.64021410866462,307.9779568302016,462.7026088410427,-105.84612962630747,-92.05005458931963
2026-01-01 05:50:00,16.00655556462216,25.0,0.0200081944557777,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000004121141755,0.9968730746680209,1.0000017821089466,1.0013948620717192,1.0000014354076154,1.0057145733471466,294.6473246603692,3.046065199239699,-21.7486975358644,-64.45952355692937,143.2194128930415,125.58007160419128,170.37683864020966,133.39952006857794,334.61716551212186,408.62899898075705,-107.66030146045684,-79.71685909581247
2026-01-01 05:55:00,18.570745833718,25.0,0.0232134322921475,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000004752058114,0.9921819916966622,1.0000023983407607,1.0030257654681518,1.0000011501189174,1.0053720929324519,273.80016491913796,3.1698971970621566,-24.85328178957233,-52.02532052022875,127.27350055194016,116.0385507901818,187.09738809170526,140.21850681329553,286.8468395351614,448.67862806147224,-109.24173534879169,-105.64648382774062
2026-01-01 06:00:00,18.6834199854328,25.0,0.023354274981791,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000006686446052,0.9949297929311837,1.0000021857124393,1.002718596908394,1.0000022201470327,1.007772718947502,252.65239108294784,4.669819756325803,-32.652424432717616,-97.6680993030154,132.89567485722856,112.7800712407281,166.96915969406618,137.63645383632746,304.18342725611046,399.6914386715199,-98.86528047112127,-96.70810329909392
2026-01-01 06:05:00,18.682281862682,25.0,0.0233528523283525,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000004150981734,0.994530180307134,1.0000016396854505,0.9985480267115525,1.0000018340292383,1.0061455573473232,280.5380953827796,2.993004040961248,-21.996644157514325,-81.40064293823094,147.5421134115202,121.62181730353659,175.36981638892055,132.00898054543143,346.60800290743373,420.62462071336216,-103.81981612230456,-73.73352567714663
2026-01-01 06:10:00,24.31029814331424,25.0,0.0303878726791428,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000004839821781,0.9951321525937452,1.0000018288448218,1.0028501768105664,1.0000013973337294,1.0001427548113002,308.10228564501534,3.47806059705429,-24.82627382265521,-62.962571836487946,143.23912384106228,130.93198178639406,170.35808090518145,133.7400285297576,334.1835052784104,408.4084667599168,-108.45069760534889,-81.71531268982523
2026-01-01 06:15:00,29.72434717362728,25.0,0.0371554339670341,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000004046065556,0.9930752694366792,1.0000021865792503,1.004813254224112,1.0000014040651115,1.0023202377688383,295.4918289960735,2.9004241033301583,-21.604101737163177,-63.12484099095239,132.66870874644437,125.8063237656106,177.73160167765678,137.6735314068463,303.6013896393404,426.324821826404,-107.94176389170607,-96.73942465637174
2026-01-01 06:20:00,39.11499630325008,25.0,0.0488937453790626,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000005692639498,0.9938948523224785,1.000002267588412,1.0053167632509332,1.0000011741639594,1.0004167445258563,309.37417695976296,3.8427319386912364,-28.663742832382464,-53.41171486970331,129.57394568702756,130.71594723086176,178.05071174631135,138.76648733944643,294.66316316565366,426.6766510563576,-110.20517719959727,-100.1215049116789
2026-01-01 06:25:00,48.83911503957232,25.0,0.0610488937994654,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999999094309261,0.9939793990288435,1.0000020285133018,1.0040664832719648,1.0000013507789278,1.001128142722186,292.5494308135587,0.10732917862327804,-0.9005727095333885,-60.81190182312385,136.98929216518587,124.40897791206683,198.98180381376528,135.89172288528792,316.4429523788936,477.90905185861783,-108.25761351751306,-90.09425786002048
2026-01-01 06:30:00,60.420648914873276,25.0,0.0755258111435916,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999996281166033,0.9986829761693087,1.0000006972731674,0.9900296291373729,1.000002068791369,1.0058163948051877,249.8139872492585,-1.3684693688232057,11.230522480947233,-91.15358159996914,176.8273493250923,110.71978992237526,195.88256675210368,124.6069244948746,423.327710261825,470.33203072313995,-99.954026202712,-34.11584431710778
2026-01-01 06:35:00,71.6197764174804,25.0,0.0895247205218505,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999993655162955,0.9924642585021464,1.00000154419354,1.0006730363702527,1.0000010013528315,1.000146016341842,324.0049545555621,-2.4865834806587306,22.096917579272638,-46.15258822419908,149.51261070241944,136.26376849203962,212.11624838582247,131.19125438797403,352.26765283301347,508.97619200354205,-111.89352611190647,-69.69801215026784
2026-01-01 06:40:00,86.53373436079832,25.0,0.1081671679509979,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999987481315262,0.9893006343600369,1.000001154360695,0.9997517603156297,1.0000006803877017,1.0012267434360598,333.66361442966775,-4.874705594024306,48.01244393736063,-32.49481175667876,158.39680919395065,139.58079241800337,235.28097842015603,128.0436894746693,376.69096020142797,563.0484048045605,-114.43806967768592,-53.236785287964274
2026-01-01 06:45:00,100.99585643807023,25.0,0.1262448205475878,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999994714767707,0.9919175873940005,1.0000009163675707,0.9969038775571794,1.0000009140426285,1.0028954430049901,309.51533151401827,-1.963454638296874,17.530518936552447,-42.26604748700115,167.86180705479626,130.06516986757507,213.10824596370912,126.16199442130059,400.8372673351724,511.53793943842106,-112.22445149974796,-43.279656334381116
2026-01-01 06:50:00,112.10051791822609,25.0,0.1401256473977826,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999987474387185,0.9899183581928924,1.0000009052291612,0.9971803976623632,1.0000014297145476,1.0061279822372486,300.20122309019484,-5.026876190876565,48.19311380609157,-64.27113375464944,168.86859985190182,127.82356716439276,229.03278907146824,126.06082385603308,403.31763238366096,547.9698502871059,-107.91617453612577,-42.82716482034314
2026-01-01 06:55:00,128.817260762954,25.0,0.1610215759536925,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999993237327979,0.9914771807782856,1.0000011052436588,0.9991715294902905,1.0000016300484136,1.0057946996315552,288.2200091536584,-2.66163558351368,23.84628119650424,-72.73623208128852,160.76651408015684,123.76496364566822,213.86037144714314,127.61815128602022,382.7172005078391,513.0907615524416,-105.83675704016666,-51.192269434318355
2026-01-01 07:00:00,148.23135845808375,25.0,0.1852891980726047,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0000001838828378,0.9974435030013079,1.0000001495246986,0.997276155207731,1.000001186016314,0.9997732504693619,321.3838611935231,1.560266436400674,-12.45215962641238,-54.03981394011116,188.160881133778,135.68916423242226,190.33533013100077,121.38500042486953,451.78842367723684,456.9735008885582,-110.45558936227191,-10.927893771829927
2026-01-01 07:05:00,165.69027455480963,25.83333333333333,0.2078055282878047,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999995967881242,0.9969366585997472,1.00000043013816,0.9952260787007567,1.0000017367981946,1.005778848188712,296.88420551501997,-1.4272938949714642,12.326572481558154,-77.39752881029777,175.3112273909791,127.74148971441265,206.1414169299975,123.08159282234668,420.44959967193273,494.9520687484792,-105.38865385521545,-22.639405797654675
2026-01-01 07:10:00,179.87152078477394,26.666666666666668,0.2263483902492961,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999991480399479,0.994928915004058,1.000000213350728,0.9892572862463255,1.000001224471738,1.0051235237072178,290.76006564806465,-3.216979685801304,30.990681481678706,-55.3813025235411,181.3698244950757,123.23665399556607,229.98563402983694,121.77522597027738,435.4007788313129,551.5037187763244,-109.21638960456227,-13.499004499750997
2026-01-01 07:15:00,195.44455075786692,27.5,0.2467734226740744,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999987272457663,0.9981588780446732,0.9999985101125864,0.9776595064842318,1.000001917131136,1.0092533615634924,263.82123908591365,-4.988859335864233,48.93166696577799,-84.79457151686157,238.23125525755077,115.37820829013593,234.31126955714154,114.16618231856656,569.2149264282858,560.6314137745735,-102.18247127887125,58.15056629834255
2026-01-01 07:20:00,210.16188562010228,28.33333333333333,0.2662523888768188,189.46604321459853,0.0,189.4667495863683,0.0003170671250150007,0.0014849215967697091,0.00044004612590970284,63.158039916097515,-0.0016079005976644112,63.154969591815785,63.15374007845501,0.9999994166751905,0.996328708187643,0.999999988696016,0.9941487277084327,1.0000001830521392,1.0003555222695517,261.68845527923287,-2.3284483669659726,20.05977553755929,-10.462072808673474,166.15734091414063,109.0431971736701,205.63268486044606,120.50312712322317,399.0574763965541,493.4760433647815,-117.71093468142513,-3.508020211203111
2026-01-01 07:25:00,224.94768487943946,29.166666666666668,0.2859504468806434,203.29470498500527,0.0,203.29435646443665,-0.00020455951997200829,0.0002645000945231004,-0.00030082323448141327,67.76503590317911,-0.00016823638001369544,67.76501981669696,67.76430074456056,0.9999990657801899,0.9920300804186852,0.9999999820807729,0.9950293041610928,0.9999990394185747,0.9993832878746852,280.58760071933966,-3.4416202874053923,34.32223316833155,38.35724659214646,147.9193166862088,117.91165613264482,238.10047335799396,120.4488651228091,355.258298802493,570.8328263043725,-127.78464490902199,-2.786157910984359
2026-01-01 07:30:00,239.9541119387727,30.0,0.3060639182892509,217.39677376218103,0.0,217.3967975740318,-0.00013311014589044128,0.0005006270717167354,-0.0005842501584897946,72.46552496791762,-4.948705911738216e-05,72.46645490780364,72.46481769831055,0.9999984699231392,0.9883859797409689,1.0000011126815032,1.0017525051047922,1.0000016284712656,1.0136278995099797,213.45533176030082,-6.810453249132181,60.49946141812544,-71.92056016373087,124.85026560258243,93.78289029948601,212.43799290553108,129.72189709793426,295.5561661492965,506.62841982563845,-101.3798172548105,-50.63870506650754
2026-01-01 07:35:00,254.68653244106596,30.83333333333333,0.325963992032081,231.30706769475552,0.0,231.30735634616593,0.0002067995074767168,-0.00039269943616091044,0.00036782941036744886,77.10220956779177,0.00023166953327017836,77.10197280032394,77.10317397805022,0.9999991485224855,0.9942287608784685,1.0000010287846615,1.0003976823981076,1.000002127644916,1.0138179357930122,185.17312360821902,-4.074805658406116,31.994426522422483,-93.02892253241727,125.67957799671575,86.2809503957722,187.49416191750367,128.9705924117418,298.1621828853882,449.1807905403222,-93.32580302321355,-47.06951932853842
2026-01-01 07:40:00,275.59610136517904,31.666666666666668,0.3539333493559662,251.1615898508587,0.0,251.16138871325433,-0.00017028530610969022,0.00032584246081387395,-0.0003143932489574581,83.72064996964718,-0.00018173451796610606,83.7208915748861,83.71984716872103,0.9999990812208898,0.9900928242147684,1.0000017004065358,1.0044436552717741,1.0000023703296705,1.0158038718867402,168.47248988211498,-4.340097230056968,34.78608101447742,-103.26173525190987,105.53153466724696,82.27243517972133,191.41366829336263,137.27963341841163,242.0235140228026,458.414597185289,-88.49487145606383,-75.28906801726374
2026-01-01 07:45:00,289.8949205628719,32.5,0.3735759285604019,264.81444063492165,0.0,264.8182952957521,0.00015683545177580521,-0.00025158453724725407,0.0008286641642944232,88.27482858170471,-0.00042024417527136395,88.27019036798357,88.27327634606378,0.9999992285877913,0.9921717224565229,1.000002391152505,1.0062703453329764,1.0000024992471324,1.0151311666022604,164.69200947694918,-3.759509523962965,28.688683320425113,-108.74848067240119,90.09202243959095,82.17093226374394,182.2001285171067,148.8367222843458,189.5492177268262,436.66235497686085,-86.56287034038726,-104.36492241599676
2026-01-01 07:50:00,304.443227911881,33.333333333333336,0.3936765878170876,278.76846013654733,0.0,278.7663932739619,0.001143783947337397,0.0004446530754867126,-0.00013963899415011838,92.92001069746772,0.0008387698660008027,92.921466147783,92.92491642871119,0.9999986982254734,0.9930563808240531,1.0000013714101312,1.0030707713271514,1.0000023451905058,1.0144457301531347,165.59860962174824,-6.258618965242825,51.12091815686243,-102.15568404420205,114.31516407448618,81.01193972088888,195.26197085059175,132.93192433712824,267.59577844482277,466.18056389347134,-88.33031278054145,-61.446319325349414
2026-01-01 07:55:00,318.2561132494104,34.166666666666664,0.41296208466619,292.07586157008035,0.0,292.0754069859713,-0.0001942447522851581,-0.0005343204408563907,0.0008646752800887044,97.35944170411804,-0.0005245995915174718,97.35687775220941,97.35908752964383,1.0000002251262696,0.9995142593507687,1.0000005214334136,1.0070763021389455,1.0000012012039063,1.0035369719461609,228.48465581859662,2.151465202108566,-13.147832226605654,-53.76106459886187,141.24578057843587,97.72930269068802,145.78650081692055,124.34921952150812,338.2639641204817,349.8998266003248,-106.75979361276627,-25.72912779038222
2026-01-01 08:00:00,331.3455270925194,35.0,0.431439488401718,304.7390873191248,0.0,304.7390724130078,-3.637777205199193e-05,0.0004401340653494117,-0.0005307595223819134,101.57946734052918,5.4247684980509804e-05,101.5806185144888,101.57898655798985,0.9999993542170652,0.9946934044050577,1.0000014270758562,1.0078266093182973,1.000001667591239,1.0075768924835367,201.15667671098683,-3.2150185121589105,23.489417795785755,-73.47393923016152,114.75871172911906,89.16513994954609,174.41439857421116,133.3914279026114,268.13073946387726,418.2451561783534,-99.93518112855652,-63.8371387965396
2026-01-01 08:05:00,345.67798597609834,35.416666666666664,0.4508843295340413,318.6638382974793,0.0,318.6638082376856,-6.316600094851312e-05,0.0002537951647900627,-0.0002709879354324585,106.22113665758762,-4.597323030611733e-05,106.22181176477925,106.22085981531872,0.9999986198535602,0.9919315676050614,1.000002224643921,1.0063195172882464,1.00000212948249,1.0137328946353452,161.34809729683096,-6.389143540612203,54.29197477014125,-92.8693218548117,84.18490542752723,77.51176315682696,203.15513156425828,148.70272099984686,177.34852635578918,484.90274818305767,-90.07619119857243,-97.10738842604141
2026-01-01 08:10:00,357.72107657165213,35.833333333333336,0.4674055878549461,330.41199191087463,0.0,330.4104498813923,-0.0006237505655576569,-0.0015249929066121694,0.00017266908072770094,110.1357758695235,0.0007285732603268116,110.13577054686178,110.13890346500706,0.9999996829415535,0.9989562876678624,1.000000436029584,1.0001377104249838,1.0000014582234202,1.0040101571200561,226.01077679849854,-1.4638308551419636,9.763326230162901,-64.75047532298746,138.9891268135008,97.88702458653499,159.18266599550134,123.78130845990216,333.0941624755581,382.1964806003729,-104.01367296398632,-22.017550022845622
2026-01-01 08:15:00,370.31358288796184,36.25,0.4847036425235103,342.7426395632247,0.0,342.7425594406452,-0.00019763554833753,0.0008710056160052773,-0.000590041252859919,114.24786910272363,-0.00047859991148288826,114.24886019585188,114.2458301420697,0.9999988028461574,0.9881315827896542,1.0000013549169104,1.0044355389681903,1.0000020218534527,1.0149116956681314,181.68701664785388,-6.126548652079169,46.92734905342157,-88.46051478077307,110.1355557982231,84.13661010785981,183.09215491773003,133.25185125005893,257.4773358897409,437.23493436141445,-94.03953097604872,-60.638281945562426
2026-01-01 08:20:00,381.4624525242412,36.66666666666666,0.5001692996384282,353.6993740989612,0.0,353.7000239342734,-0.004552051368110369,-0.0004810851992951939,-0.006387391735012898,117.89773426110546,0.0023164255661977224,117.90192512802157,117.90036454514636,0.9999986560214978,0.9904056248201109,1.00000207250139,1.005306035260981,1.0000016402449967,1.015341469100609,125.54402923924202,-6.148290524691735,52.69842743568651,-71.5456427441671,89.0503822234484,60.163443736138674,204.88660753095112,145.10661694564098,193.67181374582321,489.26141067150814,-90.3220077127146,-90.75085542374069
2026-01-01 08:25:00,394.16983484244975,37.083333333333336,0.5177362103885067,366.2332351178899,0.0,366.23287038990827,-0.00012491455353438142,-0.0004297941053591785,-0.00032270557279252896,122.0764441423074,0.0006275851246173261,122.07773717652924,122.07868907107164,0.9999993170773459,0.9993182688091409,1.000001052853657,0.99705831858316,1.0000026972535991,1.0166039564493903,112.7249538775153,-3.59933904680734,25.249030056994282,-116.7139142361481,112.7293761411836,67.55908278202416,167.47982385275856,130.1648651549805,266.5011180659088,401.4557156056115,-74.00412411526152,-47.784137683051306
2026-01-01 08:30:00,405.8973046486073,37.5,0.5340754008534307,377.6440733273089,0.0,377.64312065711636,-0.00014093352141298965,3.9029481806210246e-05,-0.0002290708682130571,125.88140836655319,4.910786499385722e-05,125.88098520166336,125.8807270888998,0.999998853206225,0.9920556683340029,1.0000009218519748,0.9969425536924531,1.000000426289638,1.0095726017720645,140.92827105732516,-4.994612082077552,44.094675038935655,-19.67743810782233,114.37475739689302,59.24585265072025,210.90333832521287,128.8405896391908,271.43912265587045,504.61935358465433,-112.05152134090991,-42.21968372188375
2026-01-01 08:35:00,414.20830702502417,37.91666666666666,0.5459687702438807,385.606072119841,0.0,385.6059652039368,-2.9629787572048373e-05,-5.6929410668089985e-05,6.23392478119058e-05,128.53559289625028,-3.503962471586419e-05,128.5352071804723,128.53516512721424,0.9999986862197334,0.9888841712020614,1.000000897479885,1.0030781617265148,0.9999996704754379,1.0089548352946922,176.04963393949987,-5.67117665930247,51.145669016679896,12.360350812723176,108.40813248738463,73.4802009920305,215.52024893188107,129.06666773835198,257.11897516697917,515.097944730872,-124.01635096863323,-41.03196751579846
2026-01-01 08:40:00,425.52162362587995,38.333333333333336,0.5618683410552993,396.45911015359195,0.0,396.45939126744895,5.0354937262000026e-05,-0.00015688312107522506,8.801689437996174e-05,132.15302718107606,0.00011922116395726335,132.15267772772273,132.15368635865013,0.9999997934368354,0.9993355954964683,1.000000177500775,1.0027413947355288,1.0000006730197954,1.0097964460576578,196.57660096019333,-0.8140407484465538,5.193197723748767,-30.80735292743605,129.80494735399373,82.84527138619255,152.28398179572991,121.97072182382699,311.5781317796467,365.7152375036129,-111.09335626192949,-10.723409075712786
2026-01-01 08:45:00,435.5718299657698,38.75,0.5761532142404362,406.114741006394,0.0,406.1143925871321,-0.00019209092598111967,0.00020891427207243396,-0.00024549079618964244,135.37117661522151,-0.0001555144018639112,135.37211507592036,135.3711008959902,0.9999987011241083,0.9971983938487946,1.000000034192562,0.9993234223393698,1.0000016016847402,1.0150624977115792,153.4737143763507,-6.776518333210106,51.33809253483436,-70.17259157329426,131.09621529479747,70.26259617868173,181.16462438011422,120.83934989627154,314.83008210190957,432.07725631144933,-95.42896523679248,-4.614721620883589
2026-01-01 08:50:00,444.1731765606508,39.16666666666666,0.588568696855986,414.38909021151983,0.0,414.38889775213636,-5.249879485427299e-05,5.688587092299713e-05,9.526171382231042e-05,138.13016327145655,-0.00020464637959958053,138.1295287523171,138.12920572836268,0.9999987394585408,0.9938238413956617,1.000000561621356,1.003017667987929,1.000001368529766,1.0115575073176828,189.22800174942273,-6.5831517950108545,49.70847498894984,-60.53878922764896,115.24081009276283,82.72033180003925,180.54306338670892,125.5608926789528,275.48012080571016,430.7650627062193,-102.25947457362219,-26.823027039825845
2026-01-01 08:55:00,451.97941565062337,39.583333333333336,0.5999726756424204,421.9070982825217,0.0,421.9074077522797,7.583421262324911e-06,-0.0001577869896500488,-1.4517369898157995e-05,140.6358281610414,0.0001798877808105317,140.63534260207302,140.63623698916533,1.00000024805314,1.0014111893327289,1.0000013348002081,1.007532869745366,1.0000016223034764,1.0091501161821772,157.91671057877753,2.5663960279935063,-13.68330608221673,-71.10062139522464,92.76512134150335,72.10683666598909,127.21355376619178,135.44837932127578,214.7515140514955,305.2321267975633,-95.76097162328288,-59.34871836831589
2026-01-01 09:00:00,458.9336292286491,40.0,0.6102840814210759,428.61138347234504,0.0,428.6106512368615,-8.80777231789125e-05,-0.00038562757559702733,0.0001578924885914148,142.87025150462873,0.00013965736382670003,142.86953913681617,142.8708605954166,0.9999999498534101,1.0026393082372251,1.000000301827654,1.0052819589229023,1.0000002544080537,1.00227577964638,262.4416720657474,0.18344408314236565,-1.0149495780009796,-13.527447103490704,112.92225954686717,109.4148183466263,131.6835459970012,123.30611636444145,270.7626912672083,316.2728834430644,-117.04967518117235,-15.64279640796101
2026-01-01 09:05:00,470.9608051758956,40.41666666666666,0.6273900601810332,440.22153267635423,0.0,440.2216963925234,-5.32005006145937e-05,0.00013128710685850819,-9.486432140442958e-05,146.74038610151382,-8.962328606867231e-05,146.74090277462864,146.740407516381,1.0000003168851546,1.003636005075467,1.0000011210382573,1.00430512670762,1.000001326563904,1.0073362981354812,186.50691114344355,3.2559660021601653,-16.476484150428675,-58.713186011243614,90.53526270034119,81.41053427170733,120.76932377905221,133.3357947876939,211.58208474825616,289.592751495324,-102.52602165680383,-50.1565815850136
